2 100
11.1111 123.4568 796.2963 
-47.4747 2253.8516 13285.7361 
-31.3131 980.5122 5726.5075 
-55.5556 3086.4198 18240.7407 
-75.7576 5739.2103 34056.4738 
-59.5960 3551.6784 21012.0906 
77.7778 6049.3827 36685.1852 
-83.8384 7028.8746 41754.0557 
97.9798 9600.0408 58090.1439 
27.2727 743.8017 4599.1736 
-7.0707 49.9949 264.6159 
-5.0505 25.5076 127.7931 
1.0101 1.0203 11.1723 
-35.3535 1249.8725 7322.4671 
13.1313 172.4314 1100.2449 
71.7172 5143.3527 31218.7022 
29.2929 858.0757 5294.9189 
33.3333 1111.1111 6833.3333 
-81.8182 6694.2149 39756.1983 
35.3535 1249.8725 7676.0024 
-27.2727 743.8017 4326.4463 
95.9596 9208.2441 55729.2623 
5.0505 25.5076 178.2981 
-33.3333 1111.1111 6500.0000 
19.1919 368.3298 2305.9382 
-100.0000 10000.0000 59500.0000 
-19.1919 368.3298 2114.0190 
-15.1515 229.5684 1301.6529 
-97.9798 9600.0408 57110.3459 
55.5556 3086.4198 18796.2963 
-1.0101 1.0203 1.0713 
-13.1313 172.4314 968.9317 
-53.5354 2866.0341 16928.5277 
85.8586 7371.6968 44659.4735 
87.8788 7722.6814 46775.4821 
-93.9394 8824.6097 52477.9614 
17.1717 294.8679 1855.0658 
23.2323 539.7408 3354.6067 
100.0000 10000.0000 60500.0000 
41.4141 1715.1311 10497.8574 
47.4747 2253.8516 13760.4836 
-73.7374 5437.2003 32254.5148 
-17.1717 294.8679 1683.3486 
-49.4949 2449.7500 14451.0254 
-51.5152 2653.8108 15665.2893 
37.3737 1396.7962 8567.6462 
69.6970 4857.6676 29494.4904 
25.2525 637.6900 3952.4028 
79.7980 6367.7176 38605.2954 
93.9394 8824.6097 53417.3554 
49.4949 2449.7500 14945.9749 
53.5354 2866.0341 17463.8812 
-11.1111 123.4568 685.1852 
-69.6970 4857.6676 28797.5207 
-79.7980 6367.7176 37807.3156 
39.3939 1551.8825 9508.2645 
21.2121 449.9541 2805.7851 
-57.5758 3314.9679 19601.9284 
57.5758 3314.9679 20177.6860 
65.6566 4310.7846 26192.9905 
-61.6162 3796.5514 22471.2274 
-95.9596 9208.2441 54769.6664 
9.0909 82.6446 541.3223 
-85.8586 7371.6968 43800.8877 
-89.8990 8081.8284 48041.4754 
45.4545 2066.1157 12623.9669 
15.1515 229.5684 1453.1680 
-37.3737 1396.7962 8193.9088 
-23.2323 539.7408 3122.2834 
-45.4545 2066.1157 12169.4215 
81.8182 6694.2149 40574.3802 
59.5960 3551.6784 21608.0502 
-41.4141 1715.1311 10083.7159 
-39.3939 1551.8825 9114.3251 
73.7374 5437.2003 32991.8886 
91.9192 8449.1378 51154.4230 
61.6162 3796.5514 23087.3890 
31.3131 980.5122 6039.6388 
-65.6566 4310.7846 25536.4249 
-71.7172 5143.3527 30501.5305 
-77.7778 6049.3827 35907.4074 
63.6364 4049.5868 24615.7025 
-3.0303 9.1827 39.9449 
3.0303 9.1827 70.2479 
75.7576 5739.2103 34814.0496 
-21.2121 449.9541 2593.6639 
-25.2525 637.6900 3699.8776 
-67.6768 4580.1449 27142.4855 
-29.2929 858.0757 5001.9896 
67.6768 4580.1449 27819.2531 
7.0707 49.9949 335.3229 
-63.6364 4049.5868 23979.3388 
89.8990 8081.8284 48940.4653 
83.8384 7028.8746 42592.4395 
-43.4343 1886.5422 11102.0814 
-91.9192 8449.1378 50235.2311 
51.5152 2653.8108 16180.4408 
43.4343 1886.5422 11536.4249 
-87.8788 7722.6814 45896.6942 
-9.0909 82.6446 450.4132 
