2 100
-61.6162 3796.5514 15186.2055 
63.6364 4049.5868 16198.3471 
41.4141 1715.1311 6860.5244 
-21.2121 449.9541 1799.8163 
-47.4747 2253.8516 9015.4066 
83.8384 7028.8746 28115.4984 
100.0000 10000.0000 40000.0000 
-87.8788 7722.6814 30890.7254 
7.0707 49.9949 199.9796 
33.3333 1111.1111 4444.4444 
-79.7980 6367.7176 25470.8703 
51.5152 2653.8108 10615.2433 
-89.8990 8081.8284 32327.3135 
-39.3939 1551.8825 6207.5298 
-11.1111 123.4568 493.8272 
97.9798 9600.0408 38400.1632 
17.1717 294.8679 1179.4715 
-51.5152 2653.8108 10615.2433 
-45.4545 2066.1157 8264.4628 
69.6970 4857.6676 19430.6703 
-49.4949 2449.7500 9799.0001 
81.8182 6694.2149 26776.8595 
-59.5960 3551.6784 14206.7136 
-33.3333 1111.1111 4444.4444 
31.3131 980.5122 3922.0488 
-85.8586 7371.6968 29486.7871 
-81.8182 6694.2149 26776.8595 
-37.3737 1396.7962 5587.1850 
-100.0000 10000.0000 40000.0000 
-75.7576 5739.2103 22956.8411 
79.7980 6367.7176 25470.8703 
-3.0303 9.1827 36.7309 
21.2121 449.9541 1799.8163 
-41.4141 1715.1311 6860.5244 
3.0303 9.1827 36.7309 
77.7778 6049.3827 24197.5309 
89.8990 8081.8284 32327.3135 
-53.5354 2866.0341 11464.1363 
-29.2929 858.0757 3432.3028 
-27.2727 743.8017 2975.2066 
-91.9192 8449.1378 33796.5514 
-83.8384 7028.8746 28115.4984 
-25.2525 637.6900 2550.7601 
-19.1919 368.3298 1473.3190 
-69.6970 4857.6676 19430.6703 
23.2323 539.7408 2158.9634 
43.4343 1886.5422 7546.1688 
-5.0505 25.5076 102.0304 
-65.6566 4310.7846 17243.1385 
-97.9798 9600.0408 38400.1632 
-43.4343 1886.5422 7546.1688 
39.3939 1551.8825 6207.5298 
-73.7374 5437.2003 21748.8011 
29.2929 858.0757 3432.3028 
-13.1313 172.4314 689.7255 
15.1515 229.5684 918.2736 
-93.9394 8824.6097 35298.4389 
-1.0101 1.0203 4.0812 
-95.9596 9208.2441 36832.9762 
-9.0909 82.6446 330.5785 
75.7576 5739.2103 22956.8411 
95.9596 9208.2441 36832.9762 
55.5556 3086.4198 12345.6790 
61.6162 3796.5514 15186.2055 
67.6768 4580.1449 18320.5795 
59.5960 3551.6784 14206.7136 
35.3535 1249.8725 4999.4898 
65.6566 4310.7846 17243.1385 
11.1111 123.4568 493.8272 
-15.1515 229.5684 918.2736 
47.4747 2253.8516 9015.4066 
-17.1717 294.8679 1179.4715 
25.2525 637.6900 2550.7601 
91.9192 8449.1378 33796.5514 
-63.6364 4049.5868 16198.3471 
93.9394 8824.6097 35298.4389 
73.7374 5437.2003 21748.8011 
-31.3131 980.5122 3922.0488 
-55.5556 3086.4198 12345.6790 
45.4545 2066.1157 8264.4628 
-67.6768 4580.1449 18320.5795 
13.1313 172.4314 689.7255 
1.0101 1.0203 4.0812 
57.5758 3314.9679 13259.8714 
-7.0707 49.9949 199.9796 
87.8788 7722.6814 30890.7254 
85.8586 7371.6968 29486.7871 
-57.5758 3314.9679 13259.8714 
37.3737 1396.7962 5587.1850 
53.5354 2866.0341 11464.1363 
9.0909 82.6446 330.5785 
71.7172 5143.3527 20573.4109 
49.4949 2449.7500 9799.0001 
-77.7778 6049.3827 24197.5309 
5.0505 25.5076 102.0304 
27.2727 743.8017 2975.2066 
-71.7172 5143.3527 20573.4109 
19.1919 368.3298 1473.3190 
-23.2323 539.7408 2158.9634 
-35.3535 1249.8725 4999.4898 
