2 100
-67.6768 4580.1449 41086.8504 
89.8990 8081.8284 72917.1534 
29.2929 858.0757 7782.1672 
77.7778 6049.3827 54600.9000 
87.8788 7722.6814 69680.7898 
-3.0303 9.1827 77.4840 
37.3737 1396.7962 12646.8137 
25.2525 637.6900 5790.6153 
-37.3737 1396.7962 12497.3187 
51.5152 2653.8108 23988.2278 
-97.9798 9600.0408 86205.3077 
-87.8788 7722.6814 69329.2747 
93.9394 8824.6097 79610.2664 
63.6364 4049.5868 36574.4537 
-83.8384 7028.8746 63093.0947 
83.8384 7028.8746 63428.4482 
-9.0909 82.6446 726.5198 
-23.2323 539.7408 4812.1029 
31.3131 980.5122 8888.1360 
-95.9596 9208.2441 82683.1773 
85.8586 7371.6968 66517.8881 
3.0303 9.1827 89.6052 
-89.8990 8081.8284 72557.5575 
15.1515 229.5684 2097.3187 
-29.2929 858.0757 7664.9955 
-41.4141 1715.1311 15354.2517 
33.3333 1111.1111 10067.5667 
-51.5152 2653.8108 23782.1672 
-35.3535 1249.8725 11179.0451 
-31.3131 980.5122 8762.8835 
11.1111 123.4568 1134.2333 
39.3939 1551.8825 14046.6300 
71.7172 5143.3527 46434.5088 
-61.6162 3796.5514 34046.6300 
73.7374 5437.2003 49083.1773 
-39.3939 1551.8825 13889.0543 
95.9596 9208.2441 83067.0157 
5.0505 25.5076 240.5694 
-93.9394 8824.6097 79234.5088 
-25.2525 637.6900 5689.6052 
43.4343 1886.5422 17066.6484 
-33.3333 1111.1111 9934.2333 
-45.4545 2066.1157 18505.0322 
-13.1313 172.4314 1526.5198 
69.6970 4857.6676 43859.3022 
-17.1717 294.8679 2620.3674 
-81.8182 6694.2149 60085.1975 
47.4747 2253.8516 20380.5143 
-5.0505 25.5076 220.3674 
13.1313 172.4314 1579.0451 
53.5354 2866.0341 25902.2774 
65.6566 4310.7846 38929.2747 
-79.7980 6367.7176 57150.7623 
-100.0000 10000.0000 89800.9000 
-7.0707 49.9949 436.7127 
57.5758 3314.9679 29950.7623 
17.1717 294.8679 2689.0543 
41.4141 1715.1311 15519.9083 
-63.6364 4049.5868 36319.9083 
-43.4343 1886.5422 16892.9110 
79.7980 6367.7176 57469.9542 
55.5556 3086.4198 27889.7889 
-85.8586 7371.6968 66174.4537 
-47.4747 2253.8516 20190.6153 
49.4949 2449.7500 22147.6401 
-75.7576 5739.2103 51502.2774 
-69.6970 4857.6676 43580.5143 
81.8182 6694.2149 60412.4702 
19.1919 368.3298 3354.2517 
21.2121 449.9541 4092.9110 
59.5960 3551.6784 32085.1975 
-57.5758 3314.9679 29720.4592 
-53.5354 2866.0341 25688.1360 
9.0909 82.6446 762.8835 
-27.2727 743.8017 6640.5694 
-11.1111 123.4568 1089.7889 
-65.6566 4310.7846 38666.6484 
7.0707 49.9949 464.9955 
-1.0101 1.0203 8.0625 
91.9192 8449.1378 76226.9790 
-15.1515 229.5684 2036.7127 
45.4545 2066.1157 18686.8504 
-49.4949 2449.7500 21949.6603 
1.0101 1.0203 12.1029 
-55.5556 3086.4198 27667.5667 
-91.9192 8449.1378 75859.3022 
-21.2121 449.9541 4008.0625 
23.2323 539.7408 4905.0322 
67.6768 4580.1449 41357.5575 
75.7576 5739.2103 51805.3077 
-19.1919 368.3298 3277.4840 
-73.7374 5437.2003 48788.2278 
-59.5960 3551.6784 31846.8137 
-71.7172 5143.3527 46147.6401 
-77.7778 6049.3827 54289.7889 
27.2727 743.8017 6749.6603 
61.6162 3796.5514 34293.0947 
35.3535 1249.8725 11320.4592 
97.9798 9600.0408 86597.2269 
100.0000 10000.0000 90200.9000 
