2 100
49.4949 2449.7500 19598.0002 
-15.1515 229.5684 1836.5473 
-67.6768 4580.1449 36641.1591 
11.1111 123.4568 987.6543 
-91.9192 8449.1378 67593.1027 
-49.4949 2449.7500 19598.0002 
75.7576 5739.2103 45913.6823 
-9.0909 82.6446 661.1570 
9.0909 82.6446 661.1570 
7.0707 49.9949 399.9592 
17.1717 294.8679 2358.9430 
-45.4545 2066.1157 16528.9256 
37.3737 1396.7962 11174.3700 
59.5960 3551.6784 28413.4272 
25.2525 637.6900 5101.5203 
-73.7374 5437.2003 43497.6023 
-63.6364 4049.5868 32396.6942 
-17.1717 294.8679 2358.9430 
19.1919 368.3298 2946.6381 
81.8182 6694.2149 53553.7190 
-47.4747 2253.8516 18030.8132 
-35.3535 1249.8725 9998.9797 
27.2727 743.8017 5950.4132 
73.7374 5437.2003 43497.6023 
69.6970 4857.6676 38861.3407 
-1.0101 1.0203 8.1624 
53.5354 2866.0341 22928.2726 
23.2323 539.7408 4317.9267 
87.8788 7722.6814 61781.4509 
-29.2929 858.0757 6864.6057 
-61.6162 3796.5514 30372.4110 
-51.5152 2653.8108 21230.4867 
13.1313 172.4314 1379.4511 
-93.9394 8824.6097 70596.8779 
83.8384 7028.8746 56230.9968 
-5.0505 25.5076 204.0608 
67.6768 4580.1449 36641.1591 
-71.7172 5143.3527 41146.8218 
5.0505 25.5076 204.0608 
79.7980 6367.7176 50941.7406 
77.7778 6049.3827 48395.0617 
61.6162 3796.5514 30372.4110 
57.5758 3314.9679 26519.7429 
-43.4343 1886.5422 15092.3375 
71.7172 5143.3527 41146.8218 
41.4141 1715.1311 13721.0489 
31.3131 980.5122 7844.0975 
-41.4141 1715.1311 13721.0489 
-81.8182 6694.2149 53553.7190 
-23.2323 539.7408 4317.9267 
63.6364 4049.5868 32396.6942 
-77.7778 6049.3827 48395.0617 
33.3333 1111.1111 8888.8889 
-37.3737 1396.7962 11174.3700 
-65.6566 4310.7846 34486.2769 
-3.0303 9.1827 73.4619 
97.9798 9600.0408 76800.3265 
-19.1919 368.3298 2946.6381 
-59.5960 3551.6784 28413.4272 
29.2929 858.0757 6864.6057 
-31.3131 980.5122 7844.0975 
-100.0000 10000.0000 80000.0000 
-69.6970 4857.6676 38861.3407 
100.0000 10000.0000 80000.0000 
-87.8788 7722.6814 61781.4509 
-39.3939 1551.8825 12415.0597 
-11.1111 123.4568 987.6543 
-27.2727 743.8017 5950.4132 
-55.5556 3086.4198 24691.3580 
-33.3333 1111.1111 8888.8889 
21.2121 449.9541 3599.6327 
95.9596 9208.2441 73665.9525 
-89.8990 8081.8284 64654.6271 
35.3535 1249.8725 9998.9797 
-13.1313 172.4314 1379.4511 
3.0303 9.1827 73.4619 
-79.7980 6367.7176 50941.7406 
15.1515 229.5684 1836.5473 
-25.2525 637.6900 5101.5203 
-7.0707 49.9949 399.9592 
65.6566 4310.7846 34486.2769 
-83.8384 7028.8746 56230.9968 
-57.5758 3314.9679 26519.7429 
43.4343 1886.5422 15092.3375 
-75.7576 5739.2103 45913.6823 
39.3939 1551.8825 12415.0597 
-21.2121 449.9541 3599.6327 
55.5556 3086.4198 24691.3580 
1.0101 1.0203 8.1624 
-97.9798 9600.0408 76800.3265 
85.8586 7371.6968 58973.5741 
-95.9596 9208.2441 73665.9525 
91.9192 8449.1378 67593.1027 
45.4545 2066.1157 16528.9256 
51.5152 2653.8108 21230.4867 
89.8990 8081.8284 64654.6271 
-53.5354 2866.0341 22928.2726 
47.4747 2253.8516 18030.8132 
-85.8586 7371.6968 58973.5741 
93.9394 8824.6097 70596.8779 
