2 100
-59.5960 3551.6784 28235.4393 
-81.8182 6694.2149 53309.0645 
-85.8586 7371.6968 58716.7984 
-65.6566 4310.7846 34290.1072 
7.0707 49.9949 421.9713 
85.8586 7371.6968 59231.9499 
93.9394 8824.6097 70879.4961 
-29.2929 858.0757 6777.5269 
79.7980 6367.7176 51181.9346 
67.6768 4580.1449 36844.9894 
49.4949 2449.7500 19747.2851 
-9.0909 82.6446 634.6843 
59.5960 3551.6784 28593.0151 
61.6162 3796.5514 30558.0595 
53.5354 2866.0341 23089.6787 
1.0101 1.0203 11.9927 
-41.4141 1715.1311 13597.6064 
-27.2727 743.8017 5869.3950 
-25.2525 637.6900 5026.5627 
77.7778 6049.3827 48629.1951 
-11.1111 123.4568 955.1210 
-31.3131 980.5122 7750.9581 
-51.5152 2653.8108 21076.7412 
45.4545 2066.1157 16666.0893 
-5.0505 25.5076 189.7093 
51.5152 2653.8108 21385.8321 
-45.4545 2066.1157 16393.3620 
81.8182 6694.2149 53799.9736 
-15.1515 229.5684 1791.8927 
23.2323 539.7408 4388.4237 
-100.0000 10000.0000 79700.8000 
63.6364 4049.5868 32588.4033 
-87.8788 7722.6814 61518.6145 
57.5758 3314.9679 26693.2702 
-7.0707 49.9949 379.5471 
5.0505 25.5076 220.0123 
-23.2323 539.7408 4249.0298 
-19.1919 368.3298 2889.8623 
21.2121 449.9541 3664.0691 
-49.4949 2449.7500 19450.3154 
-63.6364 4049.5868 32206.5851 
-47.4747 2253.8516 17889.1889 
47.4747 2253.8516 18174.0374 
83.8384 7028.8746 56483.3120 
33.3333 1111.1111 8989.6889 
-43.4343 1886.5422 14962.8345 
-17.1717 294.8679 2308.2278 
95.9596 9208.2441 73954.6312 
11.1111 123.4568 1021.7877 
-61.6162 3796.5514 30188.3625 
41.4141 1715.1311 13846.0913 
-75.7576 5739.2103 45687.2096 
35.3535 1249.8725 10105.8403 
19.1919 368.3298 3005.0139 
97.9798 9600.0408 77095.0659 
-67.6768 4580.1449 36438.9288 
-83.8384 7028.8746 55980.2817 
-3.0303 9.1827 65.1710 
37.3737 1396.7962 11287.2912 
-35.3535 1249.8725 9893.7191 
-39.3939 1551.8825 12297.6779 
-91.9192 8449.1378 67318.1452 
-95.9596 9208.2441 73378.8737 
-37.3737 1396.7962 11063.0488 
65.6566 4310.7846 34684.0466 
100.0000 10000.0000 80300.8000 
-93.9394 8824.6097 70315.8597 
9.0909 82.6446 689.2298 
-71.7172 5143.3527 40932.4702 
3.0303 9.1827 83.3528 
29.2929 858.0757 6953.2844 
75.7576 5739.2103 46141.7550 
-33.3333 1111.1111 8789.6889 
-77.7778 6049.3827 48162.5284 
-53.5354 2866.0341 22768.4666 
-21.2121 449.9541 3536.7963 
-1.0101 1.0203 5.9321 
31.3131 980.5122 7938.8369 
25.2525 637.6900 5178.0778 
17.1717 294.8679 2411.2581 
-89.8990 8081.8284 64385.7301 
-13.1313 172.4314 1340.8571 
89.8990 8081.8284 64925.1240 
27.2727 743.8017 6033.0314 
-69.6970 4857.6676 38653.0498 
-55.5556 3086.4198 24525.4914 
73.7374 5437.2003 43719.6144 
69.6970 4857.6676 39071.2316 
87.8788 7722.6814 62045.8872 
55.5556 3086.4198 24858.8247 
-57.5758 3314.9679 26347.8156 
-73.7374 5437.2003 43277.1902 
43.4343 1886.5422 15223.4405 
91.9192 8449.1378 67869.6603 
-79.7980 6367.7176 50703.1467 
15.1515 229.5684 1882.8018 
-97.9798 9600.0408 76507.1871 
71.7172 5143.3527 41362.7733 
13.1313 172.4314 1419.6450 
39.3939 1551.8825 12534.0415 
