2 100
-31.3131 980.5122 1961.0244 
47.4747 2253.8516 4507.7033 
63.6364 4049.5868 8099.1736 
57.5758 3314.9679 6629.9357 
-97.9798 9600.0408 19200.0816 
49.4949 2449.7500 4899.5001 
-51.5152 2653.8108 5307.6217 
-19.1919 368.3298 736.6595 
87.8788 7722.6814 15445.3627 
-75.7576 5739.2103 11478.4206 
13.1313 172.4314 344.8628 
-9.0909 82.6446 165.2893 
-17.1717 294.8679 589.7357 
-83.8384 7028.8746 14057.7492 
41.4141 1715.1311 3430.2622 
93.9394 8824.6097 17649.2195 
59.5960 3551.6784 7103.3568 
95.9596 9208.2441 18416.4881 
35.3535 1249.8725 2499.7449 
97.9798 9600.0408 19200.0816 
-69.6970 4857.6676 9715.3352 
-71.7172 5143.3527 10286.7054 
-35.3535 1249.8725 2499.7449 
-65.6566 4310.7846 8621.5692 
-57.5758 3314.9679 6629.9357 
-43.4343 1886.5422 3773.0844 
65.6566 4310.7846 8621.5692 
-29.2929 858.0757 1716.1514 
39.3939 1551.8825 3103.7649 
51.5152 2653.8108 5307.6217 
-67.6768 4580.1449 9160.2898 
-55.5556 3086.4198 6172.8395 
-49.4949 2449.7500 4899.5001 
15.1515 229.5684 459.1368 
-53.5354 2866.0341 5732.0682 
-3.0303 9.1827 18.3655 
61.6162 3796.5514 7593.1027 
-87.8788 7722.6814 15445.3627 
-95.9596 9208.2441 18416.4881 
5.0505 25.5076 51.0152 
-33.3333 1111.1111 2222.2222 
25.2525 637.6900 1275.3801 
-89.8990 8081.8284 16163.6568 
-23.2323 539.7408 1079.4817 
-77.7778 6049.3827 12098.7654 
-1.0101 1.0203 2.0406 
29.2929 858.0757 1716.1514 
81.8182 6694.2149 13388.4298 
-39.3939 1551.8825 3103.7649 
-73.7374 5437.2003 10874.4006 
-93.9394 8824.6097 17649.2195 
-63.6364 4049.5868 8099.1736 
53.5354 2866.0341 5732.0682 
-59.5960 3551.6784 7103.3568 
-41.4141 1715.1311 3430.2622 
43.4343 1886.5422 3773.0844 
-61.6162 3796.5514 7593.1027 
55.5556 3086.4198 6172.8395 
89.8990 8081.8284 16163.6568 
-45.4545 2066.1157 4132.2314 
69.6970 4857.6676 9715.3352 
-37.3737 1396.7962 2793.5925 
71.7172 5143.3527 10286.7054 
83.8384 7028.8746 14057.7492 
-91.9192 8449.1378 16898.2757 
1.0101 1.0203 2.0406 
-47.4747 2253.8516 4507.7033 
-11.1111 123.4568 246.9136 
-5.0505 25.5076 51.0152 
9.0909 82.6446 165.2893 
-21.2121 449.9541 899.9082 
3.0303 9.1827 18.3655 
31.3131 980.5122 1961.0244 
11.1111 123.4568 246.9136 
67.6768 4580.1449 9160.2898 
77.7778 6049.3827 12098.7654 
21.2121 449.9541 899.9082 
91.9192 8449.1378 16898.2757 
27.2727 743.8017 1487.6033 
-79.7980 6367.7176 12735.4352 
-81.8182 6694.2149 13388.4298 
85.8586 7371.6968 14743.3935 
-25.2525 637.6900 1275.3801 
7.0707 49.9949 99.9898 
37.3737 1396.7962 2793.5925 
75.7576 5739.2103 11478.4206 
17.1717 294.8679 589.7357 
-7.0707 49.9949 99.9898 
-13.1313 172.4314 344.8628 
45.4545 2066.1157 4132.2314 
100.0000 10000.0000 20000.0000 
33.3333 1111.1111 2222.2222 
-15.1515 229.5684 459.1368 
-85.8586 7371.6968 14743.3935 
19.1919 368.3298 736.6595 
-100.0000 10000.0000 20000.0000 
73.7374 5437.2003 10874.4006 
-27.2727 743.8017 1487.6033 
79.7980 6367.7176 12735.4352 
23.2323 539.7408 1079.4817 
