2 100
41.4141 1715.1311 17193.7252 
-45.4545 2066.1157 20616.7025 
-89.8990 8081.8284 80729.3849 
-37.3737 1396.7962 13931.5887 
-47.4747 2253.8516 22492.0417 
-43.4343 1886.5422 18822.9876 
-87.8788 7722.6814 77139.9348 
59.5960 3551.6784 35577.3800 
57.5758 3314.9679 33208.2544 
49.4949 2449.7500 24547.9952 
33.3333 1111.1111 11145.4444 
17.1717 294.8679 2966.8504 
-39.3939 1551.8825 15480.4307 
71.7172 5143.3527 51506.2444 
-3.0303 9.1827 89.7971 
91.9192 8449.1378 84584.2976 
23.2323 539.7408 5421.6408 
95.9596 9208.2441 92179.4002 
7.0707 49.9949 508.0197 
79.7980 6367.7176 63757.9738 
-27.2727 743.8017 7411.7438 
9.0909 82.6446 836.5372 
-1.0101 1.0203 10.1929 
97.9798 9600.0408 96099.3879 
-5.0505 25.5076 251.0255 
-15.1515 229.5684 2281.5326 
-59.5960 3551.6784 35458.1880 
69.6970 4857.6676 48647.3728 
35.3535 1249.8725 12535.0782 
15.1515 229.5684 2311.8356 
27.2727 743.8017 7466.2893 
89.8990 8081.8284 80909.1828 
47.4747 2253.8516 22586.9912 
-71.7172 5143.3527 51362.8100 
-75.7576 5739.2103 57317.3453 
-83.8384 7028.8746 70205.9077 
39.3939 1551.8825 15559.2185 
-100.0000 10000.0000 99901.0000 
-55.5556 3086.4198 30809.6420 
55.5556 3086.4198 30920.7531 
-69.6970 4857.6676 48507.9789 
61.6162 3796.5514 38028.1299 
85.8586 7371.6968 73803.8262 
43.4343 1886.5422 18909.8562 
-21.2121 449.9541 4479.3287 
-85.8586 7371.6968 73632.1091 
29.2929 858.0757 8611.0500 
-33.3333 1111.1111 11078.7778 
51.5152 2653.8108 26590.6235 
-17.1717 294.8679 2932.5070 
25.2525 637.6900 6403.1528 
73.7374 5437.2003 54446.7402 
-9.0909 82.6446 818.3554 
37.3737 1396.7962 14006.3362 
65.6566 4310.7846 43174.5027 
93.9394 8824.6097 88341.0367 
11.1111 123.4568 1246.6790 
-61.6162 3796.5514 37904.8976 
75.7576 5739.2103 57468.8604 
-91.9192 8449.1378 84400.4592 
-11.1111 123.4568 1224.4568 
-81.8182 6694.2149 66861.3306 
-51.5152 2653.8108 26487.5932 
-65.6566 4310.7846 43043.1896 
-57.5758 3314.9679 33093.1028 
13.1313 172.4314 1738.4452 
1.0101 1.0203 12.2131 
53.5354 2866.0341 28714.8761 
-97.9798 9600.0408 95903.4283 
77.7778 6049.3827 60572.6049 
19.1919 368.3298 3703.4895 
-23.2323 539.7408 5375.1761 
-63.6364 4049.5868 40433.2314 
-93.9394 8824.6097 88153.1579 
-53.5354 2866.0341 28607.8054 
-31.3131 980.5122 9774.8088 
-95.9596 9208.2441 91987.4810 
5.0505 25.5076 261.1265 
-35.3535 1249.8725 12464.3711 
-41.4141 1715.1311 17110.8969 
-73.7374 5437.2003 54299.2655 
-19.1919 368.3298 3665.1057 
63.6364 4049.5868 40560.5041 
45.4545 2066.1157 20707.6116 
-67.6768 4580.1449 45734.7721 
-25.2525 637.6900 6352.6478 
87.8788 7722.6814 77315.6924 
-77.7778 6049.3827 60417.0494 
81.8182 6694.2149 67024.9669 
100.0000 10000.0000 100101.0000 
67.6768 4580.1449 45870.1256 
-79.7980 6367.7176 63598.3778 
-29.2929 858.0757 8552.4641 
-7.0707 49.9949 493.8783 
21.2121 449.9541 4521.7530 
31.3131 980.5122 9837.4351 
3.0303 9.1827 95.8577 
-49.4949 2449.7500 24449.0053 
-13.1313 172.4314 1712.1825 
83.8384 7028.8746 70373.5844 
