2 100
67.6768 4580.1449 4580.1449 
-1.0101 1.0203 1.0203 
-89.8990 8081.8284 8081.8284 
-83.8384 7028.8746 7028.8746 
59.5960 3551.6784 3551.6784 
-61.6162 3796.5514 3796.5514 
100.0000 10000.0000 10000.0000 
-21.2121 449.9541 449.9541 
19.1919 368.3298 368.3298 
-57.5758 3314.9679 3314.9679 
17.1717 294.8679 294.8679 
-35.3535 1249.8725 1249.8725 
53.5354 2866.0341 2866.0341 
-77.7778 6049.3827 6049.3827 
-25.2525 637.6900 637.6900 
3.0303 9.1827 9.1827 
97.9798 9600.0408 9600.0408 
33.3333 1111.1111 1111.1111 
21.2121 449.9541 449.9541 
-3.0303 9.1827 9.1827 
81.8182 6694.2149 6694.2149 
-15.1515 229.5684 229.5684 
-7.0707 49.9949 49.9949 
49.4949 2449.7500 2449.7500 
85.8586 7371.6968 7371.6968 
-19.1919 368.3298 368.3298 
-95.9596 9208.2441 9208.2441 
-81.8182 6694.2149 6694.2149 
-51.5152 2653.8108 2653.8108 
-59.5960 3551.6784 3551.6784 
71.7172 5143.3527 5143.3527 
-79.7980 6367.7176 6367.7176 
-69.6970 4857.6676 4857.6676 
-75.7576 5739.2103 5739.2103 
83.8384 7028.8746 7028.8746 
91.9192 8449.1378 8449.1378 
61.6162 3796.5514 3796.5514 
27.2727 743.8017 743.8017 
1.0101 1.0203 1.0203 
77.7778 6049.3827 6049.3827 
25.2525 637.6900 637.6900 
69.6970 4857.6676 4857.6676 
-43.4343 1886.5422 1886.5422 
-53.5354 2866.0341 2866.0341 
-29.2929 858.0757 858.0757 
47.4747 2253.8516 2253.8516 
-5.0505 25.5076 25.5076 
65.6566 4310.7846 4310.7846 
55.5556 3086.4198 3086.4198 
-11.1111 123.4568 123.4568 
-65.6566 4310.7846 4310.7846 
41.4141 1715.1311 1715.1311 
-41.4141 1715.1311 1715.1311 
13.1313 172.4314 172.4314 
9.0909 82.6446 82.6446 
89.8990 8081.8284 8081.8284 
-17.1717 294.8679 294.8679 
51.5152 2653.8108 2653.8108 
75.7576 5739.2103 5739.2103 
-71.7172 5143.3527 5143.3527 
95.9596 9208.2441 9208.2441 
57.5758 3314.9679 3314.9679 
63.6364 4049.5868 4049.5868 
5.0505 25.5076 25.5076 
93.9394 8824.6097 8824.6097 
-13.1313 172.4314 172.4314 
-97.9798 9600.0408 9600.0408 
-100.0000 10000.0000 10000.0000 
37.3737 1396.7962 1396.7962 
-67.6768 4580.1449 4580.1449 
11.1111 123.4568 123.4568 
15.1515 229.5684 229.5684 
35.3535 1249.8725 1249.8725 
79.7980 6367.7176 6367.7176 
87.8788 7722.6814 7722.6814 
29.2929 858.0757 858.0757 
7.0707 49.9949 49.9949 
73.7374 5437.2003 5437.2003 
-23.2323 539.7408 539.7408 
-39.3939 1551.8825 1551.8825 
-45.4545 2066.1157 2066.1157 
43.4343 1886.5422 1886.5422 
-55.5556 3086.4198 3086.4198 
-49.4949 2449.7500 2449.7500 
-87.8788 7722.6814 7722.6814 
-73.7374 5437.2003 5437.2003 
-31.3131 980.5122 980.5122 
45.4545 2066.1157 2066.1157 
-33.3333 1111.1111 1111.1111 
39.3939 1551.8825 1551.8825 
23.2323 539.7408 539.7408 
-47.4747 2253.8516 2253.8516 
-91.9192 8449.1378 8449.1378 
-27.2727 743.8017 743.8017 
-93.9394 8824.6097 8824.6097 
-37.3737 1396.7962 1396.7962 
-85.8586 7371.6968 7371.6968 
-9.0909 82.6446 82.6446 
-63.6364 4049.5868 4049.5868 
31.3131 980.5122 980.5122 
