2 100
11.1111 123.4568 234.6679 
-93.9394 8824.6097 7885.3158 
-3.0303 9.1827 -21.0203 
35.3535 1249.8725 1603.5078 
75.7576 5739.2103 6496.8860 
-73.7374 5437.2003 4699.9265 
31.3131 980.5122 1293.7435 
-17.1717 294.8679 123.2507 
-87.8788 7722.6814 6843.9935 
15.1515 229.5684 381.1836 
-95.9596 9208.2441 8248.7481 
49.4949 2449.7500 2944.7995 
-21.2121 449.9541 237.9329 
-61.6162 3796.5514 3180.4898 
65.6566 4310.7846 4967.4503 
91.9192 8449.1378 9368.4298 
-19.1919 368.3298 176.5106 
17.1717 294.8679 466.6850 
-77.7778 6049.3827 5271.7049 
1.0101 1.0203 11.2213 
89.8990 8081.8284 8980.9183 
7.0707 49.9949 120.8020 
-59.5960 3551.6784 2955.8188 
-75.7576 5739.2103 4981.7345 
97.9798 9600.0408 10579.9388 
-5.0505 25.5076 -24.8974 
-1.0101 1.0203 -8.9807 
-15.1515 229.5684 78.1533 
-47.4747 2253.8516 1779.2042 
-25.2525 637.6900 385.2648 
57.5758 3314.9679 3890.8254 
-49.4949 2449.7500 1954.9005 
69.6970 4857.6676 5554.7373 
81.8182 6694.2149 7512.4967 
83.8384 7028.8746 7867.3584 
85.8586 7371.6968 8230.3826 
-57.5758 3314.9679 2739.3103 
-37.3737 1396.7962 1023.1589 
-97.9798 9600.0408 8620.3428 
100.0000 10000.0000 11000.1000 
-81.8182 6694.2149 5876.1331 
9.0909 82.6446 173.6537 
33.3333 1111.1111 1444.5444 
19.1919 368.3298 560.3490 
-51.5152 2653.8108 2138.7593 
-27.2727 743.8017 471.1744 
61.6162 3796.5514 4412.8130 
-43.4343 1886.5422 1452.2988 
13.1313 172.4314 303.8445 
-13.1313 172.4314 41.2183 
-53.5354 2866.0341 2330.7805 
-71.7172 5143.3527 4426.2810 
67.6768 4580.1449 5257.0126 
55.5556 3086.4198 3642.0753 
73.7374 5437.2003 6174.6740 
-45.4545 2066.1157 1611.6702 
71.7172 5143.3527 5860.6244 
-55.5556 3086.4198 2530.9642 
43.4343 1886.5422 2320.9856 
-100.0000 10000.0000 9000.1000 
-39.3939 1551.8825 1158.0431 
-23.2323 539.7408 307.5176 
79.7980 6367.7176 7165.7974 
25.2525 637.6900 890.3153 
41.4141 1715.1311 2129.3725 
-65.6566 4310.7846 3654.3190 
5.0505 25.5076 76.1127 
87.8788 7722.6814 8601.5692 
-89.8990 8081.8284 7182.9385 
-67.6768 4580.1449 3903.4772 
95.9596 9208.2441 10167.9400 
-79.7980 6367.7176 5569.8378 
-35.3535 1249.8725 896.4371 
51.5152 2653.8108 3169.0624 
37.3737 1396.7962 1770.6336 
45.4545 2066.1157 2520.7612 
-41.4141 1715.1311 1301.0897 
-33.3333 1111.1111 777.8778 
77.7778 6049.3827 6827.2605 
-9.0909 82.6446 -8.1645 
93.9394 8824.6097 9764.1037 
-69.6970 4857.6676 4160.7979 
53.5354 2866.0341 3401.4876 
47.4747 2253.8516 2728.6991 
39.3939 1551.8825 1945.9219 
63.6364 4049.5868 4686.0504 
-83.8384 7028.8746 6190.5908 
-11.1111 123.4568 12.4457 
-29.2929 858.0757 565.2464 
23.2323 539.7408 772.1641 
3.0303 9.1827 39.5858 
-31.3131 980.5122 667.4809 
21.2121 449.9541 662.1753 
-91.9192 8449.1378 7530.0459 
-7.0707 49.9949 -20.6122 
-63.6364 4049.5868 3413.3231 
-85.8586 7371.6968 6513.2109 
27.2727 743.8017 1016.6289 
29.2929 858.0757 1151.1050 
59.5960 3551.6784 4147.7380 
