2 100
-39.3939 1551.8825 4340.4959 
100.0000 10000.0000 30800.0000 
77.7778 6049.3827 18770.3704 
93.9394 8824.6097 27225.3444 
91.9192 8449.1378 26082.7671 
-87.8788 7722.6814 22465.0138 
25.2525 637.6900 2115.0903 
67.6768 4580.1449 14281.8488 
1.0101 1.0203 11.1417 
5.0505 25.5076 116.9268 
-91.9192 8449.1378 24612.0600 
-15.1515 229.5684 567.4931 
-33.3333 1111.1111 3066.6667 
-57.5758 3314.9679 9484.2975 
-51.5152 2653.8108 7549.3113 
65.6566 4310.7846 13457.6064 
-9.0909 82.6446 175.2066 
-95.9596 9208.2441 26857.0554 
53.5354 2866.0341 9026.3851 
13.1313 172.4314 622.3447 
27.2727 743.8017 2449.5868 
-100.0000 10000.0000 29200.0000 
-47.4747 2253.8516 6381.7570 
31.3131 980.5122 3192.0416 
59.5960 3551.6784 11131.8029 
-75.7576 5739.2103 16611.5702 
51.5152 2653.8108 8373.5537 
-93.9394 8824.6097 25722.3140 
-69.6970 4857.6676 14015.4270 
41.4141 1715.1311 5476.7065 
-1.0101 1.0203 -5.0199 
-59.5960 3551.6784 10178.2675 
-67.6768 4580.1449 13199.0205 
15.1515 229.5684 809.9174 
85.8586 7371.6968 22801.9590 
11.1111 123.4568 459.2593 
47.4747 2253.8516 7141.3529 
-65.6566 4310.7846 12407.1013 
23.2323 539.7408 1805.0811 
79.7980 6367.7176 19741.5366 
-5.0505 25.5076 36.1188 
73.7374 5437.2003 16901.4998 
97.9798 9600.0408 29583.9608 
-13.1313 172.4314 412.2436 
39.3939 1551.8825 4970.7989 
43.4343 1886.5422 6007.1013 
-97.9798 9600.0408 28016.2841 
71.7172 5143.3527 16003.7955 
-77.7778 6049.3827 17525.9259 
-81.8182 6694.2149 19428.0992 
-79.7980 6367.7176 18464.7689 
81.8182 6694.2149 20737.1901 
-37.3737 1396.7962 3891.3988 
-43.4343 1886.5422 5312.1518 
37.3737 1396.7962 4489.3786 
19.1919 368.3298 1258.5246 
21.2121 449.9541 1519.5592 
-19.1919 368.3298 951.4539 
-53.5354 2866.0341 8169.8194 
3.0303 9.1827 51.7906 
-49.4949 2449.7500 6953.2905 
89.8990 8081.8284 24964.6771 
-73.7374 5437.2003 15721.7019 
-55.5556 3086.4198 8814.8148 
-29.2929 858.0757 2339.8837 
55.5556 3086.4198 9703.7037 
-31.3131 980.5122 2691.0315 
-17.1717 294.8679 747.2299 
75.7576 5739.2103 17823.6915 
69.6970 4857.6676 15130.5785 
-11.1111 123.4568 281.4815 
9.0909 82.6446 320.6612 
57.5758 3314.9679 10405.5096 
7.0707 49.9949 206.5504 
33.3333 1111.1111 3600.0000 
-63.6364 4049.5868 11639.6694 
35.3535 1249.8725 4032.4457 
83.8384 7028.8746 21757.3309 
49.4949 2449.7500 7745.2097 
-83.8384 7028.8746 20415.9167 
-27.2727 743.8017 2013.2231 
95.9596 9208.2441 28392.4089 
-41.4141 1715.1311 4814.0802 
-21.2121 449.9541 1180.1653 
-7.0707 49.9949 93.4190 
29.2929 858.0757 2808.5706 
17.1717 294.8679 1021.9773 
45.4545 2066.1157 6561.9835 
-3.0303 9.1827 3.3058 
-25.2525 637.6900 1711.0499 
-85.8586 7371.6968 21428.2216 
-45.4545 2066.1157 5834.7107 
-61.6162 3796.5514 10896.7248 
-35.3535 1249.8725 3466.7891 
-71.7172 5143.3527 14856.3208 
-23.2323 539.7408 1433.3639 
-89.8990 8081.8284 23526.2932 
61.6162 3796.5514 11882.5834 
63.6364 4049.5868 12657.8512 
87.8788 7722.6814 23871.0744 
