2 100
-71.7172 5143.3527 20071.7907 
57.5758 3314.9679 13663.3017 
100.0000 10000.0000 40700.4000 
-53.5354 2866.0341 11089.7888 
-29.2929 858.0757 3227.6523 
87.8788 7722.6814 31506.2770 
-5.0505 25.5076 67.0769 
33.3333 1111.1111 4678.1778 
-89.8990 8081.8284 31698.4206 
-79.7980 6367.7176 24912.6845 
81.8182 6694.2149 27349.9868 
97.9798 9600.0408 39086.4218 
-59.5960 3551.6784 13789.9419 
75.7576 5739.2103 23487.5442 
3.0303 9.1827 58.3431 
65.6566 4310.7846 17703.1344 
89.8990 8081.8284 32957.0065 
-63.6364 4049.5868 15753.2926 
-39.3939 1551.8825 5932.1723 
-85.8586 7371.6968 28886.1770 
63.6364 4049.5868 16644.2017 
85.8586 7371.6968 30088.1972 
7.0707 49.9949 249.8745 
-3.0303 9.1827 15.9188 
-11.1111 123.4568 416.4494 
29.2929 858.0757 3637.7533 
-73.7374 5437.2003 21233.0395 
-91.9192 8449.1378 33153.5170 
27.2727 743.8017 3166.5157 
-1.0101 1.0203 -2.5895 
-93.9394 8824.6097 34641.2632 
-49.4949 2449.7500 9452.9355 
-35.3535 1249.8725 4752.4151 
51.5152 2653.8108 10976.2494 
11.1111 123.4568 572.0049 
95.9596 9208.2441 37505.0934 
-87.8788 7722.6814 30275.9739 
91.9192 8449.1378 34440.3857 
-15.1515 229.5684 812.6130 
53.5354 2866.0341 11839.2838 
-69.6970 4857.6676 18943.1916 
-7.0707 49.9949 150.8846 
31.3131 980.5122 4141.6407 
39.3939 1551.8825 6483.6874 
73.7374 5437.2003 22265.3628 
9.0909 82.6446 394.6149 
-31.3131 980.5122 3703.2569 
19.1919 368.3298 1608.0625 
-25.2525 637.6900 2374.3924 
83.8384 7028.8746 28702.7671 
-77.7778 6049.3827 23653.4864 
-45.4545 2066.1157 7946.6810 
-19.1919 368.3298 1339.3756 
-95.9596 9208.2441 36161.6591 
-9.0909 82.6446 267.3421 
-57.5758 3314.9679 12857.2411 
-17.1717 294.8679 1059.6695 
35.3535 1249.8725 5247.3646 
5.0505 25.5076 137.7839 
21.2121 449.9541 1948.7012 
-23.2323 539.7408 1996.7371 
-47.4747 2253.8516 8683.4834 
69.6970 4857.6676 19918.9491 
-67.6768 4580.1449 17847.2422 
-55.5556 3086.4198 11957.1901 
-75.7576 5739.2103 22426.9381 
-81.8182 6694.2149 26204.5322 
45.4545 2066.1157 8583.0446 
61.6162 3796.5514 15617.9186 
37.3737 1396.7962 5849.2011 
49.4949 2449.7500 10145.8647 
59.5960 3551.6784 14624.2853 
-83.8384 7028.8746 27529.0297 
-97.9798 9600.0408 37714.7047 
1.0101 1.0203 11.5519 
15.1515 229.5684 1024.7343 
43.4343 1886.5422 7850.6092 
41.4141 1715.1311 7150.8234 
71.7172 5143.3527 21075.8311 
-37.3737 1396.7962 5325.9688 
17.1717 294.8679 1300.0735 
-27.2727 743.8017 2784.6975 
55.5556 3086.4198 12734.9679 
-21.2121 449.9541 1651.7315 
-51.5152 2653.8108 10255.0373 
47.4747 2253.8516 9348.1298 
25.2525 637.6900 2727.9278 
-41.4141 1715.1311 6571.0254 
79.7980 6367.7176 26029.8562 
13.1313 172.4314 782.0447 
93.9394 8824.6097 35956.4147 
23.2323 539.7408 2321.9896 
-61.6162 3796.5514 14755.2924 
-65.6566 4310.7846 16783.9425 
67.6768 4580.1449 18794.7169 
-13.1313 172.4314 598.2063 
77.7778 6049.3827 24742.3753 
-33.3333 1111.1111 4211.5111 
-100.0000 10000.0000 39300.4000 
-43.4343 1886.5422 7242.5284 
