2 100
21.2121 449.9541 3149.6786 
-53.5354 2866.0341 20062.2385 
-23.2323 539.7408 3778.1859 
-41.4141 1715.1311 12005.9178 
19.1919 368.3298 2578.3083 
77.7778 6049.3827 42345.6790 
-13.1313 172.4314 1207.0197 
85.8586 7371.6968 51601.8774 
-83.8384 7028.8746 49202.1222 
-85.8586 7371.6968 51601.8774 
-31.3131 980.5122 6863.5853 
3.0303 9.1827 64.2792 
-35.3535 1249.8725 8749.1072 
29.2929 858.0757 6006.5299 
-5.0505 25.5076 178.5532 
-7.0707 49.9949 349.9643 
57.5758 3314.9679 23204.7750 
51.5152 2653.8108 18576.6758 
-3.0303 9.1827 64.2792 
11.1111 123.4568 864.1975 
-91.9192 8449.1378 59143.9649 
37.3737 1396.7962 9777.5737 
-21.2121 449.9541 3149.6786 
-19.1919 368.3298 2578.3083 
9.0909 82.6446 578.5124 
27.2727 743.8017 5206.6116 
-89.8990 8081.8284 56572.7987 
53.5354 2866.0341 20062.2385 
15.1515 229.5684 1606.9789 
-61.6162 3796.5514 26575.8596 
-25.2525 637.6900 4463.8302 
25.2525 637.6900 4463.8302 
61.6162 3796.5514 26575.8596 
-43.4343 1886.5422 13205.7953 
-63.6364 4049.5868 28347.1074 
-33.3333 1111.1111 7777.7778 
-17.1717 294.8679 2064.0751 
-73.7374 5437.2003 38060.4020 
100.0000 10000.0000 70000.0000 
-75.7576 5739.2103 40174.4720 
89.8990 8081.8284 56572.7987 
95.9596 9208.2441 64457.7084 
-45.4545 2066.1157 14462.8099 
-27.2727 743.8017 5206.6116 
-81.8182 6694.2149 46859.5041 
-39.3939 1551.8825 10863.1772 
67.6768 4580.1449 32061.0142 
-79.7980 6367.7176 44574.0231 
31.3131 980.5122 6863.5853 
-49.4949 2449.7500 17148.2502 
-57.5758 3314.9679 23204.7750 
83.8384 7028.8746 49202.1222 
59.5960 3551.6784 24861.7488 
-67.6768 4580.1449 32061.0142 
-100.0000 10000.0000 70000.0000 
41.4141 1715.1311 12005.9178 
49.4949 2449.7500 17148.2502 
23.2323 539.7408 3778.1859 
13.1313 172.4314 1207.0197 
55.5556 3086.4198 21604.9383 
-15.1515 229.5684 1606.9789 
-69.6970 4857.6676 34003.6731 
-11.1111 123.4568 864.1975 
65.6566 4310.7846 30175.4923 
-59.5960 3551.6784 24861.7488 
-97.9798 9600.0408 67200.2857 
-65.6566 4310.7846 30175.4923 
71.7172 5143.3527 36003.4690 
47.4747 2253.8516 15776.9615 
-77.7778 6049.3827 42345.6790 
81.8182 6694.2149 46859.5041 
-55.5556 3086.4198 21604.9383 
-29.2929 858.0757 6006.5299 
-51.5152 2653.8108 18576.6758 
17.1717 294.8679 2064.0751 
-87.8788 7722.6814 54058.7695 
-47.4747 2253.8516 15776.9615 
93.9394 8824.6097 61772.2681 
-9.0909 82.6446 578.5124 
-37.3737 1396.7962 9777.5737 
1.0101 1.0203 7.1421 
97.9798 9600.0408 67200.2857 
33.3333 1111.1111 7777.7778 
-1.0101 1.0203 7.1421 
39.3939 1551.8825 10863.1772 
35.3535 1249.8725 8749.1072 
69.6970 4857.6676 34003.6731 
75.7576 5739.2103 40174.4720 
73.7374 5437.2003 38060.4020 
45.4545 2066.1157 14462.8099 
43.4343 1886.5422 13205.7953 
91.9192 8449.1378 59143.9649 
5.0505 25.5076 178.5532 
-95.9596 9208.2441 64457.7084 
7.0707 49.9949 349.9643 
-93.9394 8824.6097 61772.2681 
-71.7172 5143.3527 36003.4690 
87.8788 7722.6814 54058.7695 
79.7980 6367.7176 44574.0231 
63.6364 4049.5868 28347.1074 
