2 100
-7.0707 49.9949 93.7190 
15.1515 229.5684 810.2174 
-69.6970 4857.6676 14015.7270 
67.6768 4580.1449 14282.1488 
-23.2323 539.7408 1433.6639 
-3.0303 9.1827 3.6058 
-65.6566 4310.7846 12407.4013 
55.5556 3086.4198 9704.0037 
39.3939 1551.8825 4971.0989 
79.7980 6367.7176 19741.8366 
-33.3333 1111.1111 3066.9667 
-95.9596 9208.2441 26857.3554 
45.4545 2066.1157 6562.2835 
-97.9798 9600.0408 28016.5841 
59.5960 3551.6784 11132.1029 
-87.8788 7722.6814 22465.3138 
73.7374 5437.2003 16901.7998 
51.5152 2653.8108 8373.8537 
-25.2525 637.6900 1711.3499 
65.6566 4310.7846 13457.9064 
77.7778 6049.3827 18770.6704 
-71.7172 5143.3527 14856.6208 
11.1111 123.4568 459.5593 
21.2121 449.9541 1519.8592 
71.7172 5143.3527 16004.0955 
-45.4545 2066.1157 5835.0107 
-19.1919 368.3298 951.7539 
-79.7980 6367.7176 18465.0689 
83.8384 7028.8746 21757.6309 
-1.0101 1.0203 -4.7199 
-21.2121 449.9541 1180.4653 
47.4747 2253.8516 7141.6529 
100.0000 10000.0000 30800.3000 
-55.5556 3086.4198 8815.1148 
-37.3737 1396.7962 3891.6988 
61.6162 3796.5514 11882.8834 
5.0505 25.5076 117.2268 
-11.1111 123.4568 281.7815 
91.9192 8449.1378 26083.0671 
81.8182 6694.2149 20737.4901 
87.8788 7722.6814 23871.3744 
-93.9394 8824.6097 25722.6140 
-67.6768 4580.1449 13199.3205 
-53.5354 2866.0341 8170.1194 
53.5354 2866.0341 9026.6851 
69.6970 4857.6676 15130.8785 
-57.5758 3314.9679 9484.5975 
63.6364 4049.5868 12658.1512 
-59.5960 3551.6784 10178.5675 
-51.5152 2653.8108 7549.6113 
-100.0000 10000.0000 29200.3000 
-61.6162 3796.5514 10897.0248 
43.4343 1886.5422 6007.4013 
31.3131 980.5122 3192.3416 
-85.8586 7371.6968 21428.5216 
23.2323 539.7408 1805.3811 
97.9798 9600.0408 29584.2608 
3.0303 9.1827 52.0906 
-77.7778 6049.3827 17526.2259 
95.9596 9208.2441 28392.7089 
13.1313 172.4314 622.6447 
9.0909 82.6446 320.9612 
-83.8384 7028.8746 20416.2167 
33.3333 1111.1111 3600.3000 
-63.6364 4049.5868 11639.9694 
-39.3939 1551.8825 4340.7959 
89.8990 8081.8284 24964.9771 
27.2727 743.8017 2449.8868 
29.2929 858.0757 2808.8706 
7.0707 49.9949 206.8504 
-73.7374 5437.2003 15722.0019 
-29.2929 858.0757 2340.1837 
-31.3131 980.5122 2691.3315 
-15.1515 229.5684 567.7931 
19.1919 368.3298 1258.8246 
-13.1313 172.4314 412.5436 
93.9394 8824.6097 27225.6444 
17.1717 294.8679 1022.2773 
85.8586 7371.6968 22802.2590 
-5.0505 25.5076 36.4188 
41.4141 1715.1311 5477.0065 
-91.9192 8449.1378 24612.3600 
37.3737 1396.7962 4489.6786 
-35.3535 1249.8725 3467.0891 
75.7576 5739.2103 17823.9915 
1.0101 1.0203 11.4417 
25.2525 637.6900 2115.3903 
-47.4747 2253.8516 6382.0570 
-9.0909 82.6446 175.5066 
-17.1717 294.8679 747.5299 
-75.7576 5739.2103 16611.8702 
-43.4343 1886.5422 5312.4518 
-49.4949 2449.7500 6953.5905 
35.3535 1249.8725 4032.7457 
-89.8990 8081.8284 23526.5932 
-41.4141 1715.1311 4814.3802 
-81.8182 6694.2149 19428.3992 
-27.2727 743.8017 2013.5231 
49.4949 2449.7500 7745.5097 
57.5758 3314.9679 10405.8096 
