2 100
67.6768 4580.1449 32331.7213 
-13.1313 172.4314 1154.4944 
35.3535 1249.8725 8890.5214 
47.4747 2253.8516 15966.8605 
77.7778 6049.3827 42656.7901 
85.8586 7371.6968 51945.3117 
43.4343 1886.5422 13379.5327 
-45.4545 2066.1157 14280.9917 
-17.1717 294.8679 1995.3882 
95.9596 9208.2441 64841.5468 
-9.0909 82.6446 542.1488 
-83.8384 7028.8746 48866.7687 
-39.3939 1551.8825 10705.6015 
-19.1919 368.3298 2501.5407 
-23.2323 539.7408 3685.2566 
97.9798 9600.0408 67592.2049 
-61.6162 3796.5514 26329.3950 
59.5960 3551.6784 25100.1326 
91.9192 8449.1378 59511.6417 
-53.5354 2866.0341 19848.0971 
-89.8990 8081.8284 56213.2027 
-71.7172 5143.3527 35716.6003 
71.7172 5143.3527 36290.3377 
29.2929 858.0757 6123.7017 
-3.0303 9.1827 52.1579 
19.1919 368.3298 2655.0760 
-33.3333 1111.1111 7644.4444 
-21.2121 449.9541 3064.8301 
87.8788 7722.6814 54410.2847 
21.2121 449.9541 3234.5271 
-35.3535 1249.8725 8607.6931 
93.9394 8824.6097 62148.0257 
69.6970 4857.6676 34282.4610 
31.3131 980.5122 6988.8379 
-1.0101 1.0203 3.1017 
1.0101 1.0203 11.1825 
7.0707 49.9949 378.2471 
53.5354 2866.0341 20276.3800 
-7.0707 49.9949 321.6815 
-57.5758 3314.9679 22974.4720 
-63.6364 4049.5868 28092.5620 
-5.0505 25.5076 158.3512 
-87.8788 7722.6814 53707.2544 
81.8182 6694.2149 47186.7769 
65.6566 4310.7846 30438.1186 
-85.8586 7371.6968 51258.4430 
83.8384 7028.8746 49537.4758 
-75.7576 5739.2103 39871.4417 
5.0505 25.5076 198.7552 
33.3333 1111.1111 7911.1111 
13.1313 172.4314 1259.5449 
73.7374 5437.2003 38355.3515 
39.3939 1551.8825 11020.7530 
89.8990 8081.8284 56932.3947 
-67.6768 4580.1449 31790.3071 
49.4949 2449.7500 17346.2300 
57.5758 3314.9679 23435.0781 
-51.5152 2653.8108 18370.6152 
-97.9798 9600.0408 66808.3665 
-41.4141 1715.1311 11840.2612 
-59.5960 3551.6784 24623.3650 
61.6162 3796.5514 26822.3243 
-93.9394 8824.6097 61396.5106 
-31.3131 980.5122 6738.3328 
-15.1515 229.5684 1546.3728 
79.7980 6367.7176 44893.2150 
17.1717 294.8679 2132.7620 
-29.2929 858.0757 5889.3582 
37.3737 1396.7962 9927.0687 
-11.1111 123.4568 819.7531 
3.0303 9.1827 76.4004 
63.6364 4049.5868 28601.6529 
27.2727 743.8017 5315.7025 
51.5152 2653.8108 18782.7365 
9.0909 82.6446 614.8760 
15.1515 229.5684 1667.5849 
-55.5556 3086.4198 21382.7160 
-79.7980 6367.7176 44254.8311 
75.7576 5739.2103 40477.5023 
-47.4747 2253.8516 15587.0625 
-43.4343 1886.5422 13032.0580 
55.5556 3086.4198 21827.1605 
-95.9596 9208.2441 64073.8700 
23.2323 539.7408 3871.1152 
-73.7374 5437.2003 37765.4525 
100.0000 10000.0000 70400.0000 
-91.9192 8449.1378 58776.2881 
41.4141 1715.1311 12171.5743 
-77.7778 6049.3827 42034.5679 
-27.2727 743.8017 5097.5207 
11.1111 123.4568 908.6420 
45.4545 2066.1157 14644.6281 
25.2525 637.6900 4564.8403 
-65.6566 4310.7846 29912.8660 
-69.6970 4857.6676 33724.8852 
-49.4949 2449.7500 16950.2704 
-100.0000 10000.0000 69600.0000 
-81.8182 6694.2149 46532.2314 
-25.2525 637.6900 4362.8201 
-37.3737 1396.7962 9628.0788 
