2 100
-31.3131 980.5122 4715.1822 
95.9596 9208.2441 46617.4779 
15.1515 229.5684 1239.2511 
49.4949 2449.7500 12546.2198 
-97.9798 9600.0408 47412.8253 
-57.5758 3314.9679 16229.8848 
81.8182 6694.2149 33962.4835 
-53.5354 2866.0341 14009.4583 
-21.2121 449.9541 2122.9977 
5.0505 25.5076 158.3410 
59.5960 3551.6784 18116.4678 
51.5152 2653.8108 13578.6451 
7.0707 49.9949 292.8987 
-95.9596 9208.2441 45465.9627 
79.7980 6367.7176 32317.8758 
-81.8182 6694.2149 32980.6653 
69.6970 4857.6676 24707.0197 
87.8788 7722.6814 39141.1795 
67.6768 4580.1449 23307.2850 
-23.2323 539.7408 2559.8103 
-83.8384 7028.8746 34641.8427 
61.6162 3796.5514 19352.9538 
-15.1515 229.5684 1057.4330 
77.7778 6049.3827 30714.0802 
-77.7778 6049.3827 29780.7469 
-51.5152 2653.8108 12960.4633 
65.6566 4310.7846 21948.3625 
89.8990 8081.8284 40949.0359 
-61.6162 3796.5514 18613.5599 
23.2323 539.7408 2838.5982 
-39.3939 1551.8825 7523.5487 
-79.7980 6367.7176 31360.3000 
-45.4545 2066.1157 10058.3512 
91.9192 8449.1378 42797.7044 
63.6364 4049.5868 20630.2521 
-93.9394 8824.6097 43559.9123 
53.5354 2866.0341 14651.8825 
27.2727 743.8017 3883.1446 
47.4747 2253.8516 11554.6067 
45.4545 2066.1157 10603.8058 
-43.4343 1886.5422 9172.6049 
71.7172 5143.3527 26147.5666 
57.5758 3314.9679 16920.7938 
-41.4141 1715.1311 8327.6707 
-17.1717 294.8679 1371.8091 
93.9394 8824.6097 44687.1850 
-29.2929 858.0757 4115.1210 
-5.0505 25.5076 97.7350 
-71.7172 5143.3527 25286.9606 
-11.1111 123.4568 551.1173 
-13.1313 172.4314 783.8690 
85.8586 7371.6968 37374.1353 
39.3939 1551.8825 7996.2759 
-85.8586 7371.6968 36343.8323 
-87.8788 7722.6814 38086.6341 
-7.0707 49.9949 208.0502 
-59.5960 3551.6784 17401.3162 
-67.6768 4580.1449 22495.1638 
-19.1919 368.3298 1726.9973 
19.1919 368.3298 1957.3003 
-27.2727 743.8017 3555.8719 
31.3131 980.5122 5090.9398 
-89.8990 8081.8284 39870.2480 
-69.6970 4857.6676 23870.6561 
25.2525 637.6900 3340.4653 
13.1313 172.4314 941.4448 
41.4141 1715.1311 8824.6404 
-55.5556 3086.4198 15099.2654 
-47.4747 2253.8516 10984.9098 
11.1111 123.4568 684.4506 
17.1717 294.8679 1577.8697 
83.8384 7028.8746 35647.9033 
21.2121 449.9541 2377.5432 
-33.3333 1111.1111 5356.0556 
1.0101 1.0203 11.6621 
100.0000 10000.0000 50600.5000 
-3.0303 9.1827 28.2319 
-75.7576 5739.2103 28242.0060 
-25.2525 637.6900 3037.4350 
3.0303 9.1827 64.5955 
-91.9192 8449.1378 41694.6741 
-35.3535 1249.8725 6037.7411 
-9.0909 82.6446 359.1777 
-63.6364 4049.5868 19866.6157 
9.0909 82.6446 468.2686 
-37.3737 1396.7962 6760.2388 
73.7374 5437.2003 27628.9257 
-1.0101 1.0203 -0.4591 
-100.0000 10000.0000 49400.5000 
-65.6566 4310.7846 21160.4837 
29.2929 858.0757 4466.6361 
37.3737 1396.7962 7208.7237 
-49.4949 2449.7500 11952.2804 
-73.7374 5437.2003 26744.0772 
43.4343 1886.5422 9693.8170 
97.9798 9600.0408 48588.5828 
55.5556 3086.4198 15765.9321 
75.7576 5739.2103 29151.0969 
33.3333 1111.1111 5756.0556 
35.3535 1249.8725 6461.9835 
