2 100
67.6768 4580.1449 41356.6575 
-51.5152 2653.8108 23781.2672 
-43.4343 1886.5422 16892.0110 
-93.9394 8824.6097 79233.6088 
87.8788 7722.6814 69679.8898 
-1.0101 1.0203 7.1625 
95.9596 9208.2441 83066.1157 
-45.4545 2066.1157 18504.1322 
-57.5758 3314.9679 29719.5592 
-17.1717 294.8679 2619.4674 
-81.8182 6694.2149 60084.2975 
51.5152 2653.8108 23987.3278 
79.7980 6367.7176 57469.0542 
-77.7778 6049.3827 54288.8889 
47.4747 2253.8516 20379.6143 
69.6970 4857.6676 43858.4022 
-35.3535 1249.8725 11178.1451 
-5.0505 25.5076 219.4674 
3.0303 9.1827 88.7052 
25.2525 637.6900 5789.7153 
-13.1313 172.4314 1525.6198 
43.4343 1886.5422 17065.7484 
-47.4747 2253.8516 20189.7153 
53.5354 2866.0341 25901.3774 
85.8586 7371.6968 66516.9881 
17.1717 294.8679 2688.1543 
27.2727 743.8017 6748.7603 
-65.6566 4310.7846 38665.7484 
49.4949 2449.7500 22146.7401 
-31.3131 980.5122 8761.9835 
31.3131 980.5122 8887.2360 
65.6566 4310.7846 38928.3747 
-15.1515 229.5684 2035.8127 
-27.2727 743.8017 6639.6694 
-87.8788 7722.6814 69328.3747 
-89.8990 8081.8284 72556.6575 
75.7576 5739.2103 51804.4077 
-39.3939 1551.8825 13888.1543 
-37.3737 1396.7962 12496.4187 
41.4141 1715.1311 15519.0083 
-85.8586 7371.6968 66173.5537 
-7.0707 49.9949 435.8127 
33.3333 1111.1111 10066.6667 
-49.4949 2449.7500 21948.7603 
57.5758 3314.9679 29949.8623 
73.7374 5437.2003 49082.2773 
-21.2121 449.9541 4007.1625 
-97.9798 9600.0408 86204.4077 
91.9192 8449.1378 76226.0790 
15.1515 229.5684 2096.4187 
45.4545 2066.1157 18685.9504 
23.2323 539.7408 4904.1322 
-41.4141 1715.1311 15353.3517 
-53.5354 2866.0341 25687.2360 
-69.6970 4857.6676 43579.6143 
9.0909 82.6446 761.9835 
-79.7980 6367.7176 57149.8623 
-63.6364 4049.5868 36319.0083 
-100.0000 10000.0000 89800.0000 
39.3939 1551.8825 14045.7300 
-55.5556 3086.4198 27666.6667 
-67.6768 4580.1449 41085.9504 
13.1313 172.4314 1578.1451 
81.8182 6694.2149 60411.5702 
-3.0303 9.1827 76.5840 
1.0101 1.0203 11.2029 
100.0000 10000.0000 90200.0000 
-19.1919 368.3298 3276.5840 
-71.7172 5143.3527 46146.7401 
-59.5960 3551.6784 31845.9137 
-29.2929 858.0757 7664.0955 
97.9798 9600.0408 86596.3269 
61.6162 3796.5514 34292.1947 
-25.2525 637.6900 5688.7052 
-9.0909 82.6446 725.6198 
29.2929 858.0757 7781.2672 
-73.7374 5437.2003 48787.3278 
-11.1111 123.4568 1088.8889 
11.1111 123.4568 1133.3333 
-23.2323 539.7408 4811.2029 
35.3535 1249.8725 11319.5592 
83.8384 7028.8746 63427.5482 
21.2121 449.9541 4092.0110 
5.0505 25.5076 239.6694 
-75.7576 5739.2103 51501.3774 
-61.6162 3796.5514 34045.7300 
77.7778 6049.3827 54600.0000 
55.5556 3086.4198 27888.8889 
37.3737 1396.7962 12645.9137 
89.8990 8081.8284 72916.2534 
7.0707 49.9949 464.0955 
19.1919 368.3298 3353.3517 
-83.8384 7028.8746 63092.1947 
93.9394 8824.6097 79609.3664 
63.6364 4049.5868 36573.5537 
-95.9596 9208.2441 82682.2773 
-91.9192 8449.1378 75858.4022 
59.5960 3551.6784 32084.2975 
71.7172 5143.3527 46433.6088 
-33.3333 1111.1111 9933.3333 
