2 100
-49.4949 2449.7500 14698.5002 
-1.0101 1.0203 6.1218 
-41.4141 1715.1311 10290.7867 
37.3737 1396.7962 8380.7775 
-67.6768 4580.1449 27480.8693 
95.9596 9208.2441 55249.4643 
-79.7980 6367.7176 38206.3055 
-37.3737 1396.7962 8380.7775 
-33.3333 1111.1111 6666.6667 
-9.0909 82.6446 495.8678 
39.3939 1551.8825 9311.2948 
-59.5960 3551.6784 21310.0704 
65.6566 4310.7846 25864.7077 
-55.5556 3086.4198 18518.5185 
31.3131 980.5122 5883.0732 
43.4343 1886.5422 11319.2531 
47.4747 2253.8516 13523.1099 
-63.6364 4049.5868 24297.5207 
-100.0000 10000.0000 60000.0000 
-87.8788 7722.6814 46336.0882 
23.2323 539.7408 3238.4451 
-65.6566 4310.7846 25864.7077 
27.2727 743.8017 4462.8099 
-23.2323 539.7408 3238.4451 
3.0303 9.1827 55.0964 
-39.3939 1551.8825 9311.2948 
13.1313 172.4314 1034.5883 
1.0101 1.0203 6.1218 
93.9394 8824.6097 52947.6584 
-77.7778 6049.3827 36296.2963 
-25.2525 637.6900 3826.1402 
55.5556 3086.4198 18518.5185 
-15.1515 229.5684 1377.4105 
-3.0303 9.1827 55.0964 
15.1515 229.5684 1377.4105 
89.8990 8081.8284 48490.9703 
7.0707 49.9949 299.9694 
-7.0707 49.9949 299.9694 
-51.5152 2653.8108 15922.8650 
9.0909 82.6446 495.8678 
-93.9394 8824.6097 52947.6584 
-73.7374 5437.2003 32623.2017 
33.3333 1111.1111 6666.6667 
21.2121 449.9541 2699.7245 
91.9192 8449.1378 50694.8271 
-11.1111 123.4568 740.7407 
-69.6970 4857.6676 29146.0055 
-43.4343 1886.5422 11319.2531 
63.6364 4049.5868 24297.5207 
59.5960 3551.6784 21310.0704 
-81.8182 6694.2149 40165.2893 
75.7576 5739.2103 34435.2617 
-47.4747 2253.8516 13523.1099 
49.4949 2449.7500 14698.5002 
-97.9798 9600.0408 57600.2449 
-57.5758 3314.9679 19889.8072 
25.2525 637.6900 3826.1402 
29.2929 858.0757 5148.4542 
-35.3535 1249.8725 7499.2348 
81.8182 6694.2149 40165.2893 
67.6768 4580.1449 27480.8693 
87.8788 7722.6814 46336.0882 
11.1111 123.4568 740.7407 
-83.8384 7028.8746 42173.2476 
79.7980 6367.7176 38206.3055 
57.5758 3314.9679 19889.8072 
71.7172 5143.3527 30860.1163 
-45.4545 2066.1157 12396.6942 
-53.5354 2866.0341 17196.2045 
-19.1919 368.3298 2209.9786 
-31.3131 980.5122 5883.0732 
19.1919 368.3298 2209.9786 
-95.9596 9208.2441 55249.4643 
-71.7172 5143.3527 30860.1163 
-61.6162 3796.5514 22779.3082 
-17.1717 294.8679 1769.2072 
-21.2121 449.9541 2699.7245 
-5.0505 25.5076 153.0456 
17.1717 294.8679 1769.2072 
97.9798 9600.0408 57600.2449 
-75.7576 5739.2103 34435.2617 
77.7778 6049.3827 36296.2963 
-85.8586 7371.6968 44230.1806 
100.0000 10000.0000 60000.0000 
85.8586 7371.6968 44230.1806 
-13.1313 172.4314 1034.5883 
35.3535 1249.8725 7499.2348 
41.4141 1715.1311 10290.7867 
53.5354 2866.0341 17196.2045 
73.7374 5437.2003 32623.2017 
51.5152 2653.8108 15922.8650 
-91.9192 8449.1378 50694.8271 
45.4545 2066.1157 12396.6942 
-29.2929 858.0757 5148.4542 
83.8384 7028.8746 42173.2476 
5.0505 25.5076 153.0456 
61.6162 3796.5514 22779.3082 
-89.8990 8081.8284 48490.9703 
69.6970 4857.6676 29146.0055 
-27.2727 743.8017 4462.8099 
