2 100
-31.3131 980.5122 4714.6822 
-47.4747 2253.8516 10984.4098 
7.0707 49.9949 292.3987 
33.3333 1111.1111 5755.5556 
97.9798 9600.0408 48588.0828 
83.8384 7028.8746 35647.4033 
-45.4545 2066.1157 10057.8512 
-15.1515 229.5684 1056.9330 
-55.5556 3086.4198 15098.7654 
-95.9596 9208.2441 45465.4627 
-100.0000 10000.0000 49400.0000 
-53.5354 2866.0341 14008.9583 
-39.3939 1551.8825 7523.0487 
-29.2929 858.0757 4114.6210 
13.1313 172.4314 940.9448 
85.8586 7371.6968 37373.6353 
77.7778 6049.3827 30713.5802 
31.3131 980.5122 5090.4398 
67.6768 4580.1449 23306.7850 
-85.8586 7371.6968 36343.3323 
-35.3535 1249.8725 6037.2411 
61.6162 3796.5514 19352.4538 
-13.1313 172.4314 783.3690 
-75.7576 5739.2103 28241.5060 
47.4747 2253.8516 11554.1067 
-21.2121 449.9541 2122.4977 
55.5556 3086.4198 15765.4321 
-77.7778 6049.3827 29780.2469 
73.7374 5437.2003 27628.4257 
23.2323 539.7408 2838.0982 
35.3535 1249.8725 6461.4835 
-5.0505 25.5076 97.2350 
11.1111 123.4568 683.9506 
89.8990 8081.8284 40948.5359 
81.8182 6694.2149 33961.9835 
-73.7374 5437.2003 26743.5772 
71.7172 5143.3527 26147.0666 
-37.3737 1396.7962 6759.7388 
-3.0303 9.1827 27.7319 
87.8788 7722.6814 39140.6795 
53.5354 2866.0341 14651.3825 
-65.6566 4310.7846 21159.9837 
-67.6768 4580.1449 22494.6638 
65.6566 4310.7846 21947.8625 
49.4949 2449.7500 12545.7198 
41.4141 1715.1311 8824.1404 
59.5960 3551.6784 18115.9678 
-41.4141 1715.1311 8327.1707 
45.4545 2066.1157 10603.3058 
25.2525 637.6900 3339.9653 
-63.6364 4049.5868 19866.1157 
37.3737 1396.7962 7208.2237 
-97.9798 9600.0408 47412.3253 
-71.7172 5143.3527 25286.4606 
29.2929 858.0757 4466.1361 
-27.2727 743.8017 3555.3719 
79.7980 6367.7176 32317.3758 
-19.1919 368.3298 1726.4973 
-89.8990 8081.8284 39869.7480 
-1.0101 1.0203 -0.9591 
91.9192 8449.1378 42797.2044 
-91.9192 8449.1378 41694.1741 
15.1515 229.5684 1238.7511 
57.5758 3314.9679 16920.2938 
-25.2525 637.6900 3036.9350 
1.0101 1.0203 11.1621 
27.2727 743.8017 3882.6446 
43.4343 1886.5422 9693.3170 
100.0000 10000.0000 50600.0000 
51.5152 2653.8108 13578.1451 
-33.3333 1111.1111 5355.5556 
3.0303 9.1827 64.0955 
-87.8788 7722.6814 38086.1341 
-57.5758 3314.9679 16229.3848 
-83.8384 7028.8746 34641.3427 
-59.5960 3551.6784 17400.8162 
-9.0909 82.6446 358.6777 
-81.8182 6694.2149 32980.1653 
75.7576 5739.2103 29150.5969 
-61.6162 3796.5514 18613.0599 
-17.1717 294.8679 1371.3091 
95.9596 9208.2441 46616.9779 
-43.4343 1886.5422 9172.1049 
-49.4949 2449.7500 11951.7804 
19.1919 368.3298 1956.8003 
69.6970 4857.6676 24706.5197 
-7.0707 49.9949 207.5502 
-23.2323 539.7408 2559.3103 
21.2121 449.9541 2377.0432 
9.0909 82.6446 467.7686 
5.0505 25.5076 157.8410 
93.9394 8824.6097 44686.6850 
-11.1111 123.4568 550.6173 
17.1717 294.8679 1577.3697 
-79.7980 6367.7176 31359.8000 
-93.9394 8824.6097 43559.4123 
-69.6970 4857.6676 23870.1561 
39.3939 1551.8825 7995.7759 
-51.5152 2653.8108 12959.9633 
63.6364 4049.5868 20629.7521 
