2 100
407.0752 4857.6676 6104.8089 
-360.1607 7371.6968 7548.0866 
-973.2532 1715.1311 349.2154 
232.4358 8449.1378 9089.3316 
-64.3918 25.5076 -103.9307 
375.5073 4310.7846 5964.1814 
1657.7960 3796.5514 3564.7888 
-441.1035 1249.8725 1170.5012 
-97.8372 82.6446 87.2897 
415.7072 6367.7176 6241.4084 
350.7900 449.9541 637.4527 
607.7879 8824.6097 8502.8008 
160.3082 7722.6814 8901.3945 
-498.2046 2449.7500 3694.8120 
265.9220 7028.8746 7287.9142 
172.4731 10000.0000 10347.7944 
1295.6702 82.6446 238.3740 
603.3883 368.3298 -1094.8936 
941.6791 743.8017 1087.5931 
-1309.5109 2866.0341 1406.0635 
344.8700 2066.1157 2066.9636 
-113.0495 1396.7962 1545.3201 
-387.3169 4310.7846 5849.1272 
-1101.6187 637.6900 781.5985 
1866.5339 9.1827 275.3259 
1449.4984 1.0203 820.0183 
40.1771 1249.8725 1171.8059 
1101.1605 8449.1378 9529.7352 
52.9148 5739.2103 6695.0723 
-209.5771 3551.6784 4549.7274 
913.4038 7028.8746 7736.4645 
-67.4974 743.8017 2411.1842 
596.1835 5437.2003 6457.7535 
1374.9367 449.9541 -509.5204 
-204.3065 980.5122 2135.3923 
405.1808 3314.9679 1777.3790 
373.4380 8824.6097 8305.6800 
-1443.5409 9208.2441 8756.0072 
-155.3988 5143.3527 5130.0859 
-108.3155 5437.2003 6261.9234 
815.8780 172.4314 672.3665 
-1170.8434 1111.1111 1736.5169 
1442.2782 8081.8284 9298.6547 
631.8181 49.9949 -1238.1241 
-399.7286 294.8679 751.4428 
335.6622 539.7408 1903.4637 
996.6432 3314.9679 3737.0908 
205.7589 3796.5514 4000.6996 
287.7303 1715.1311 1961.9480 
46.5838 2653.8108 3230.1203 
-73.6489 9208.2441 9318.8386 
811.5062 9600.0408 10021.7122 
-564.7324 25.5076 -60.1567 
-1406.0185 3086.4198 3154.8278 
-125.4612 9600.0408 9453.1082 
-324.6826 1.0203 256.5643 
547.2604 2449.7500 2936.5073 
453.5028 980.5122 486.1475 
-1212.2026 539.7408 -292.9539 
1825.4267 4857.6676 5537.1809 
-444.4830 3551.6784 1718.3673 
954.9332 6049.3827 5102.3154 
-95.0686 5143.3527 5234.9942 
-470.2699 1551.8825 983.0079 
-1019.5278 7722.6814 6076.9793 
833.2356 7371.6968 6601.8983 
785.1714 9.1827 1772.6080 
26.2266 8081.8284 7922.3124 
-372.2289 5739.2103 5211.5447 
-1120.7923 858.0757 1061.0957 
930.5865 4580.1449 3538.1667 
-579.7077 1111.1111 672.0405 
-591.4014 4049.5868 3206.9013 
-64.5622 123.4568 113.6526 
956.6371 1886.5422 1384.4859 
345.4631 2066.1157 3033.2873 
1285.7470 4580.1449 4489.6089 
498.7590 4049.5868 2927.3578 
44.7231 6694.2149 4770.3882 
102.5647 1551.8825 992.0470 
1096.8758 10000.0000 9996.3019 
658.6296 1396.7962 2905.9383 
663.2434 229.5684 -1029.5806 
-1384.9145 49.9949 -882.2742 
63.7970 123.4568 266.2551 
-651.0466 6049.3827 7207.0792 
-740.2952 2253.8516 798.0248 
-381.8473 368.3298 160.9732 
497.2430 2253.8516 2283.0877 
381.9069 172.4314 371.0637 
563.9740 2653.8108 2342.9225 
-218.3994 858.0757 2771.9736 
-760.0394 6694.2149 8017.4274 
-1355.3052 294.8679 298.4798 
424.1327 2866.0341 3005.6952 
-925.7600 637.6900 317.1052 
-173.2614 6367.7176 7866.0697 
304.3145 229.5684 -29.2480 
-478.6023 1886.5422 933.6706 
82.8350 3086.4198 2233.2712 
