2 100
608.9218 4580.1449 16403.8305 
719.2694 5143.3527 25376.2352 
-3908.2551 858.0757 3301.8969 
2323.0211 5739.2103 20422.9605 
925.1377 539.7408 -4219.7488 
209.6224 2653.8108 10105.4569 
-6318.8885 1249.8725 5619.6460 
-7238.7843 4310.7846 16341.0329 
2187.1174 4857.6676 12583.1879 
-4874.9135 8449.1378 35828.8116 
-443.1091 1249.8725 2090.5841 
2094.6001 7371.6968 28065.4756 
-6851.5073 2449.7500 10880.6355 
-405.1463 9208.2441 36267.6044 
-347.6878 3314.9679 11583.8239 
1863.7308 2866.0341 13354.8185 
-4684.9858 1886.5422 11545.5728 
288.7545 539.7408 3734.9347 
-1163.7756 1111.1111 1975.5497 
-93.1069 82.6446 403.3525 
122.4542 1396.7962 739.8685 
286.5367 4049.5868 14905.6309 
2154.3082 9.1827 2589.4770 
3205.4142 3551.6784 9317.8687 
1893.8203 3551.6784 14845.3649 
1549.9007 449.9541 1446.2126 
-1714.0079 6694.2149 28623.5966 
-158.2165 10000.0000 47273.1631 
5463.3763 637.6900 4348.5098 
264.9321 4580.1449 20520.7112 
-3110.1247 3796.5514 19470.3874 
-1259.5625 49.9949 -1728.7726 
-1549.6988 229.5684 -2644.0649 
657.9964 5143.3527 23831.1327 
-1527.2243 9600.0408 31937.8517 
1217.8951 8081.8284 26100.6023 
-4124.2956 1715.1311 6773.2737 
-477.4302 9.1827 2142.9284 
1653.1441 123.4568 4278.7216 
14.4223 6049.3827 26147.6510 
269.3169 980.5122 10303.6559 
3677.5411 82.6446 781.3802 
108.0124 4310.7846 16877.1375 
-495.1802 743.8017 2664.5643 
-2281.8079 6367.7176 22929.8569 
-5672.6360 858.0757 -1141.4388 
908.7762 449.9541 -1674.9539 
2056.0614 7722.6814 23496.6472 
-1492.2338 6694.2149 28345.0856 
1057.2784 3086.4198 10887.3226 
760.9008 8824.6097 30197.8719 
-2529.2256 1.0203 3803.1477 
-3663.3692 1715.1311 5565.7868 
-102.9580 9208.2441 35571.1265 
4434.9828 25.5076 -19.5179 
3200.6283 2866.0341 7313.0311 
-1978.8209 1111.1111 -769.4241 
-884.6483 123.4568 -205.7079 
4984.3273 8449.1378 29080.8430 
-422.4357 5437.2003 24858.2544 
-1252.0107 3796.5514 9743.2071 
6328.3974 10000.0000 43942.5651 
-3961.2662 229.5684 6125.4073 
-428.6564 1886.5422 6091.6116 
1597.1533 3314.9679 11696.9912 
1969.9885 172.4314 44.3737 
-815.0272 637.6900 1831.6284 
-6075.8057 7371.6968 30169.3800 
5381.5319 4857.6676 24687.2996 
-2754.2244 25.5076 -295.5201 
112.0116 368.3298 8814.0222 
5716.5455 743.8017 3696.2491 
-1519.7912 8824.6097 35020.7285 
237.0951 172.4314 -359.3503 
-5402.8417 7028.8746 31647.8538 
-2429.8897 1551.8825 9830.9417 
3537.4508 1.0203 -126.1715 
-5051.0758 2066.1157 12542.6530 
5676.5741 368.3298 5711.1699 
838.3505 8081.8284 31993.5491 
386.5459 4049.5868 16266.9593 
879.9025 1396.7962 3136.7575 
2894.3014 980.5122 -2896.1872 
1843.7042 7028.8746 26770.7104 
-3674.0046 2066.1157 5269.3518 
-2505.1454 294.8679 -2168.8913 
-6271.9321 6367.7176 26579.3367 
-3202.0296 3086.4198 8792.6438 
-223.6846 2253.8516 8307.0639 
29.1912 7722.6814 31378.9299 
3686.1773 9600.0408 45498.7925 
41.3768 1551.8825 3297.4406 
-994.6349 2449.7500 9261.7546 
229.7289 6049.3827 23258.8185 
-3594.8886 2253.8516 7553.5323 
-260.6922 5739.2103 26193.0842 
-444.9733 5437.2003 21207.4457 
2707.7684 294.8679 5830.3687 
3692.7536 2653.8108 12477.6317 
-803.1726 49.9949 1038.3563 
