2 100
1201.6984 4580.1449 32620.2248 
4350.7042 3314.9679 24345.6744 
1299.5608 1715.1311 10101.4728 
-2720.8175 2253.8516 12854.6375 
-1591.5751 5739.2103 19528.1230 
-940.7782 637.6900 3007.6002 
-1147.0081 449.9541 2607.3070 
-8220.0587 7028.8746 35863.1708 
-878.9803 8449.1378 40668.9699 
7970.4918 539.7408 2129.4924 
-200.9513 9600.0408 43407.1587 
677.4286 1111.1111 4017.9559 
1314.9014 25.5076 8142.2397 
-106.2389 25.5076 -737.3153 
2196.1625 2066.1157 9933.2771 
-1426.9117 2866.0341 11711.0261 
6732.3578 980.5122 7017.1846 
-165.2246 9.1827 -291.5550 
4334.8533 1551.8825 6592.8749 
6042.5090 4857.6676 28023.5948 
-6494.2434 7722.6814 46426.6947 
-134.7293 1249.8725 15953.3959 
-2926.4932 3314.9679 16093.0704 
-391.0091 3086.4198 15238.9946 
5377.0564 10000.0000 49455.7682 
724.7606 2449.7500 17779.5928 
1873.8427 4049.5868 18402.5029 
-6222.7178 6367.7176 34651.6786 
-6140.0447 82.6446 -2059.0363 
-714.3199 49.9949 4742.0936 
-2319.1363 4310.7846 22938.3451 
-3559.8139 637.6900 223.7692 
3955.0719 1.0203 6840.2260 
1880.7357 6049.3827 28630.1668 
176.4984 2866.0341 7525.4395 
-2488.2406 1886.5422 4732.4706 
-5374.4068 49.9949 -5755.4507 
8030.1889 7371.6968 38422.7288 
-8788.5410 9208.2441 40737.9341 
-8666.4369 5739.2103 27393.6122 
-3888.0627 4857.6676 24178.9770 
-283.7506 5143.3527 21959.0291 
4878.1193 980.5122 7607.7721 
-1685.7868 7722.6814 31335.4055 
20.4535 8081.8284 42043.9074 
-2535.1844 8824.6097 37080.6071 
-3324.5379 82.6446 5618.8474 
-3090.4922 1111.1111 9839.5506 
9000.6054 4049.5868 19750.0940 
4999.3505 858.0757 6256.8739 
-6931.6267 3086.4198 21859.7811 
-1007.0527 449.9541 1438.8495 
1854.3345 294.8679 3267.5664 
68.6712 858.0757 6544.6663 
1713.0072 1886.5422 9661.5509 
79.8186 229.5684 508.2435 
324.6193 9600.0408 48349.4910 
-2770.3316 8081.8284 41855.8380 
-232.0398 5437.2003 28637.4102 
-1238.4114 6694.2149 31429.7931 
4990.6680 6367.7176 30633.4963 
3844.1938 6694.2149 38662.4513 
7088.6764 4580.1449 21764.5178 
4828.3389 539.7408 328.9028 
-5260.8176 2253.8516 14239.3796 
-3941.8873 2653.8108 8481.3751 
1802.0494 9.1827 -825.7458 
-2041.9431 368.3298 1738.3257 
-105.2081 5143.3527 19857.2839 
-6157.0289 2653.8108 16814.7426 
-395.7814 123.4568 314.6181 
-1030.0457 3796.5514 14852.2330 
-34.5323 1249.8725 6732.7533 
-5177.7403 6049.3827 30794.6275 
102.7607 1.0203 618.2527 
414.1686 368.3298 8382.8749 
2653.3339 1551.8825 1357.4068 
-1704.7820 4310.7846 31378.5431 
7467.1345 229.5684 3051.4164 
5731.9121 8449.1378 40971.6931 
-2694.9143 3796.5514 20201.2783 
4684.4854 172.4314 1048.3299 
6889.4880 172.4314 5828.6466 
3088.2847 743.8017 -53.9886 
-810.0021 8824.6097 42995.7722 
6721.4753 3551.6784 14236.5429 
4040.2857 123.4568 -956.9483 
-4387.0625 9208.2441 45194.0033 
-917.0109 3551.6784 17152.6865 
5553.7235 7371.6968 38991.0467 
-2063.1628 2449.7500 5896.0364 
378.8485 294.8679 7215.0413 
-9986.5656 743.8017 2891.8472 
-7.9146 10000.0000 50003.5123 
-2478.6258 1715.1311 3273.4235 
-3969.8638 7028.8746 33110.9658 
799.4820 1396.7962 6847.4732 
5559.2655 2066.1157 5869.3905 
446.8136 5437.2003 27574.1568 
-1590.3306 1396.7962 4957.0912 
