2 100
1695.0450 9.1827 1308.9513 
-3148.8493 4857.6676 67251.0053 
-917.7820 7028.8746 76912.4838 
-6799.9895 9600.0408 97449.3081 
4967.9128 1111.1111 15353.9315 
-11986.1263 10000.0000 113505.5744 
1743.2563 1715.1311 9467.5390 
9888.1710 5739.2103 68616.3896 
-883.5463 123.4568 4795.6724 
-2109.5047 1249.8725 11545.8400 
1681.1162 1886.5422 19080.9219 
-8108.1664 123.4568 12276.4871 
-2354.6843 9.1827 3102.8994 
2635.7848 980.5122 -726.2706 
-1614.6540 1396.7962 9087.4937 
-14300.5368 8449.1378 86731.3742 
-2573.8889 25.5076 -3484.7865 
-7726.9702 49.9949 -7578.8956 
3675.2407 980.5122 -863.3496 
7662.8353 4049.5868 40958.5551 
293.3310 9208.2441 91156.5614 
-8804.2600 3086.4198 41019.8216 
1405.3341 1551.8825 12213.2569 
19695.1445 7722.6814 74008.7865 
-348.7422 5143.3527 69293.4711 
-8327.2902 8081.8284 67804.7324 
-2346.6679 858.0757 8409.7007 
-5579.3849 4310.7846 58832.6058 
-5519.2019 1886.5422 34026.3791 
-9612.5166 3314.9679 35493.2940 
-15242.3388 6694.2149 70115.7557 
11793.8625 7371.6968 84427.9380 
3688.5168 4580.1449 35936.5182 
2639.0848 2253.8516 21536.8796 
15629.1801 10000.0000 93032.1248 
-4631.7046 5143.3527 55040.4189 
-1695.4684 6049.3827 58378.4165 
6901.3412 743.8017 24362.3492 
-2168.4260 539.7408 7488.7626 
-1093.2114 172.4314 -10954.3222 
-2290.9738 82.6446 5187.7962 
8583.7395 2253.8516 27310.9628 
-3117.7831 8824.6097 88371.6860 
680.4173 743.8017 5499.5283 
-33.6627 6694.2149 49140.9076 
-763.7345 1.0203 -1540.8993 
5705.3624 4580.1449 50058.5610 
-3078.3130 5739.2103 59014.4016 
-4927.0786 637.6900 6373.1493 
341.6790 9600.0408 97484.3257 
-5035.3971 858.0757 -1753.3780 
-6689.9672 368.3298 8515.7195 
-1046.8719 368.3298 -4295.3724 
-9670.2553 2449.7500 22358.3675 
-2720.2643 294.8679 -4741.3958 
-399.7874 172.4314 4273.0908 
-841.8771 1111.1111 12480.7382 
-12058.1882 2449.7500 25371.3216 
-9413.6705 637.6900 13030.1263 
-1239.4085 1715.1311 16756.8184 
-3716.8553 7028.8746 61305.0330 
6941.5550 7722.6814 69778.2089 
-4896.1135 49.9949 2703.2282 
-15123.9122 2066.1157 11237.8926 
803.2135 229.5684 2671.5134 
-1750.3042 3551.6784 38724.9363 
427.0928 8081.8284 81894.2227 
-8008.3353 229.5684 368.8521 
2685.9404 82.6446 325.1880 
826.9357 5437.2003 54864.9561 
-9147.1636 294.8679 -7820.8914 
-4821.2975 3314.9679 27254.6653 
692.2356 5437.2003 52807.0045 
6102.6163 449.9541 -11761.3552 
6933.9077 4049.5868 48313.9716 
-16056.9691 1396.7962 19333.2836 
5041.6650 2066.1157 24000.3207 
4281.9991 25.5076 4682.0613 
-4799.7041 2653.8108 30425.7125 
-86.8295 1.0203 -66.3659 
7196.7216 8449.1378 82739.8501 
-15003.9850 7371.6968 73059.3811 
4139.4467 9208.2441 104831.3672 
11892.9662 6049.3827 65220.9365 
-17898.3081 3551.6784 31956.6344 
5564.7522 1551.8825 7501.7203 
3378.8231 539.7408 12975.3258 
2170.7154 4857.6676 40497.9991 
-8043.0343 6367.7176 61712.5507 
7788.6365 4310.7846 60983.5083 
14157.9804 3796.5514 48183.4341 
10546.0155 2866.0341 36422.1761 
6277.8470 449.9541 -13636.2645 
-16655.5724 3086.4198 32181.2503 
-10329.1493 1249.8725 8730.1600 
-4703.5071 2866.0341 30673.9045 
8388.4116 3796.5514 31567.7943 
-153.2835 6367.7176 65832.2127 
-8379.4305 2653.8108 42132.4591 
4827.6790 8824.6097 97123.6577 
