2 100
2633.1437 9600.0408 55098.5370 
114.1864 449.9541 -6067.5458 
-314.0950 2449.7500 16845.5637 
-8063.2485 1.0203 -1435.5330 
6139.5381 1551.8825 5328.2458 
3260.1049 743.8017 14651.2435 
676.5960 229.5684 -1858.1879 
-2827.2970 82.6446 -7955.0075 
-1362.7403 172.4314 517.4414 
1581.5723 980.5122 8771.3243 
4226.7879 4857.6676 31587.3776 
4393.8778 8081.8284 39096.6315 
1878.5736 3796.5514 24125.1770 
-291.3904 294.8679 4548.2771 
-3635.2829 8081.8284 43733.0463 
1716.9767 10000.0000 60258.0955 
-1918.9500 1886.5422 18909.4206 
-2227.8718 3086.4198 14516.5922 
-5763.0730 7028.8746 39793.7160 
6245.7511 6694.2149 34090.0706 
3128.0935 4580.1449 36068.4295 
-1398.7830 123.4568 407.6450 
3118.8917 7722.6814 45283.9904 
-5901.6244 2253.8516 11216.6358 
1036.9621 2653.8108 5462.9194 
-187.6712 9.1827 -231.2535 
7820.7123 7722.6814 45800.4458 
-1147.8115 6367.7176 42644.8374 
-4474.0184 4049.5868 25225.7894 
-543.2322 9.1827 -3865.1609 
-8138.9271 82.6446 4790.3347 
1655.1307 8449.1378 45534.0118 
9127.7431 49.9949 4613.3967 
-4406.3844 637.6900 1085.7870 
-1733.6250 1715.1311 10553.5504 
4586.3069 6049.3827 35612.0824 
-1970.5796 4310.7846 16001.5664 
-1054.6401 6367.7176 29902.5622 
9774.3662 7371.6968 50694.2701 
-10019.3343 1396.7962 10566.9908 
832.9325 4310.7846 25977.1415 
1262.3992 25.5076 -9611.5207 
4045.1397 3314.9679 21682.0144 
-10311.5429 5437.2003 35648.5672 
-5167.3225 25.5076 -5087.9375 
2881.5063 5143.3527 27465.7396 
-1263.9113 449.9541 12072.8302 
3170.3193 2253.8516 16906.5851 
-3260.4862 2066.1157 10956.1546 
2312.8807 4049.5868 13303.7011 
-436.2571 2866.0341 18047.7716 
-1887.8709 5739.2103 30267.8874 
8244.4360 2653.8108 11450.7483 
9807.1497 10000.0000 55255.4740 
-1233.5927 3086.4198 21416.7075 
3689.6760 1551.8825 15813.6422 
1949.0540 3551.6784 21565.0449 
-9140.4885 8449.1378 44804.8589 
3740.3498 858.0757 1836.4465 
6031.5097 8824.6097 57162.7024 
-8278.2217 3796.5514 19955.5805 
1438.0992 1396.7962 5952.9009 
5104.7224 49.9949 4385.2946 
5158.2539 1111.1111 4316.4931 
-8639.4613 1111.1111 8698.9626 
5419.9591 858.0757 8858.0129 
-2333.2076 3551.6784 20982.6099 
3512.9620 743.8017 3532.2853 
6207.0335 2449.7500 8359.0045 
6803.1550 368.3298 4544.1933 
-2763.4628 9600.0408 52483.7801 
3409.8285 637.6900 6034.5715 
-3881.5526 7371.6968 43358.8827 
3596.5516 1886.5422 12459.9964 
2832.7220 229.5684 -150.5844 
6619.5381 9208.2441 59066.5085 
2108.0527 6694.2149 40870.0445 
-1667.5135 3314.9679 20976.6475 
-3105.4818 7028.8746 40448.1700 
1974.0619 2866.0341 19324.8050 
-1523.5033 539.7408 6148.4273 
-389.8233 4857.6676 35208.4905 
-798.9199 294.8679 3603.2812 
-6105.4778 2066.1157 7057.2006 
3149.7602 368.3298 8401.7068 
-56.6827 1249.8725 7497.3157 
-15.9163 5437.2003 29579.0968 
8430.6987 9208.2441 58277.7690 
9629.4686 6049.3827 40727.4509 
10469.7756 4580.1449 22871.3067 
-895.8096 539.7408 1581.7361 
9472.4519 172.4314 941.4153 
1996.7828 1249.8725 12826.9120 
-6386.2871 980.5122 407.2295 
-7774.4378 123.4568 2475.7832 
1038.5264 5739.2103 30927.5004 
-7764.0226 8824.6097 60013.7047 
1141.0135 1715.1311 12252.0300 
-329.5321 5143.3527 30732.4297 
5511.7723 1.0203 -9850.8708 
