2 100
-98.9376 5437.2003 17079.3571 
-3588.5564 5143.3527 20683.0156 
2239.9290 9600.0408 25505.9314 
-1905.7807 82.6446 257.1662 
-1549.3811 858.0757 -1782.2148 
4643.9418 8824.6097 29302.4420 
-1765.4335 9.1827 1307.5591 
-3626.8215 1715.1311 6398.3258 
-177.6208 2253.8516 6921.7429 
-1231.5257 3796.5514 5777.5386 
-1517.6059 368.3298 2766.5670 
-955.2616 1.0203 5375.0163 
-1309.8329 1551.8825 9457.7664 
-2167.3546 980.5122 1235.8496 
4701.9233 539.7408 2232.1463 
-453.8610 637.6900 1907.0033 
704.6748 743.8017 1211.2128 
-39.5784 7028.8746 19763.7708 
-966.2426 9208.2441 33042.1517 
-5430.1656 229.5684 2711.6089 
-2831.7651 4857.6676 13062.7416 
1270.8564 4857.6676 13964.0681 
-192.5582 9208.2441 26754.4456 
472.2845 8081.8284 17974.0090 
-4092.2589 10000.0000 29779.6831 
2612.0857 5739.2103 15580.3373 
2486.1926 8824.6097 23505.0107 
-20.5493 7722.6814 22222.7146 
2313.8569 49.9949 3185.1173 
5343.5275 1396.7962 3610.0843 
-620.5316 5739.2103 17982.5285 
1680.5010 3086.4198 13620.2525 
-5791.1633 637.6900 2569.0694 
-2289.1777 6049.3827 22399.6200 
-2927.0117 2866.0341 12715.3421 
-246.7394 123.4568 216.1317 
-83.2291 449.9541 136.9572 
-188.8841 2449.7500 2166.9290 
913.7950 2066.1157 8796.8054 
2454.9899 1886.5422 7039.8827 
-3959.7309 172.4314 2269.9837 
-4353.5348 4049.5868 12086.7381 
1435.9278 6367.7176 19872.4513 
2781.5354 6694.2149 20021.7322 
1369.2112 539.7408 -3733.8609 
1841.2699 858.0757 8077.9303 
-143.9162 8449.1378 24500.1149 
-1773.7081 82.6446 -2633.7072 
347.9042 743.8017 3406.6017 
-486.7749 3314.9679 6637.0955 
-1116.8971 1886.5422 611.8371 
618.0455 7028.8746 19699.0101 
-670.6551 6367.7176 19428.8840 
3594.2463 10000.0000 27588.7966 
224.1178 3796.5514 10527.1221 
-833.1032 1.0203 -1424.8475 
1060.9177 9600.0408 32889.8591 
4064.9751 2866.0341 10231.8352 
-2523.3827 7371.6968 23305.7355 
-1933.6409 1249.8725 5542.4254 
151.2917 4580.1449 11920.4783 
2898.7955 1249.8725 2516.4289 
5054.7500 7722.6814 21889.5899 
-4991.8688 1396.7962 1232.0372 
-1438.0580 49.9949 1867.2752 
101.8427 8081.8284 25488.8635 
1658.5860 294.8679 5969.7260 
2103.4422 8449.1378 23406.8627 
5334.6926 2653.8108 9804.9746 
5852.4589 2653.8108 7783.2494 
-4546.3539 1111.1111 927.7772 
671.8526 3551.6784 13324.4903 
329.8039 1551.8825 5674.7108 
-275.5067 25.5076 -610.5165 
372.9823 25.5076 -180.5492 
1853.5087 980.5122 1599.7778 
-225.6346 3314.9679 11431.9545 
3656.3078 5143.3527 14540.1964 
-766.7630 4310.7846 12680.6209 
4522.6192 449.9541 -2044.3513 
630.1424 3551.6784 13660.3543 
1484.0809 4310.7846 13439.1036 
-1425.6059 2253.8516 5173.2392 
19.0229 5437.2003 15919.4477 
571.3882 1715.1311 4829.2876 
-2793.4934 4580.1449 12770.2780 
5168.9560 3086.4198 6604.2218 
-2389.2897 4049.5868 9962.5938 
867.5293 294.8679 1815.7496 
138.2519 1111.1111 3681.8614 
-1032.5806 172.4314 -2046.1007 
1186.4867 6694.2149 20292.7029 
-485.2311 368.3298 3469.4314 
-703.3460 9.1827 -5664.0035 
-127.5574 229.5684 1201.2899 
-564.7752 2449.7500 5549.4249 
-1817.5982 7371.6968 25736.5106 
611.8656 2066.1157 7723.0190 
5608.9389 123.4568 289.5604 
69.7090 6049.3827 17748.1385 
