2 100
78.2651 10000.0000 40217.6524 
-0.1673 172.4314 541.4100 
4673.9749 858.0757 4883.4451 
-77.7606 449.9541 -87.0002 
-2050.9623 1.0203 4654.2485 
-5956.6954 2866.0341 10340.2861 
1106.9393 1249.8725 4474.6777 
1855.7943 1111.1111 818.2228 
384.6644 743.8017 4509.8308 
785.7942 1886.5422 6758.2397 
-911.2318 2449.7500 15122.0290 
-1276.2234 123.4568 3040.0070 
-5618.7918 8824.6097 39000.5553 
-7067.5157 980.5122 5557.5259 
910.5490 3551.6784 14453.8246 
1451.2955 2866.0341 5771.3774 
-4248.7402 2653.8108 4477.8512 
-1.1943 123.4568 -208.1668 
-826.9609 4049.5868 19702.9737 
-2040.4205 7371.6968 26911.1418 
-2770.5305 2653.8108 10962.3490 
3164.3161 25.5076 -137.7497 
177.4941 7722.6814 30732.7430 
-3231.2936 8081.8284 29368.0816 
-1980.6231 6049.3827 21179.7797 
-1722.4791 6367.7176 28780.9923 
151.6882 3314.9679 20654.2409 
512.1037 5437.2003 18022.2818 
7749.2962 6694.2149 27545.3232 
1197.1434 229.5684 -1990.4681 
-427.5578 743.8017 -2504.1111 
-2294.7673 9.1827 2784.9438 
-1374.3649 858.0757 1507.9269 
-492.2534 294.8679 -743.3471 
-1091.0695 9208.2441 35150.5375 
-1296.0728 8449.1378 31940.9090 
510.7501 1249.8725 1846.6919 
2589.3040 25.5076 410.6117 
-3020.5522 449.9541 -4108.6418 
-4741.7357 294.8679 -1592.3053 
1761.2014 7028.8746 31420.2140 
-579.4193 5143.3527 20783.6304 
537.3448 3086.4198 12255.9491 
7004.2289 1.0203 -266.3491 
4995.9486 2066.1157 2613.7782 
4115.2840 6694.2149 25502.4057 
3948.6845 4580.1449 21243.0673 
-127.5582 4310.7846 15645.7382 
705.1799 2253.8516 11298.3005 
25.1987 172.4314 5742.8660 
491.9014 637.6900 -2352.8624 
-4084.2295 82.6446 -2280.5045 
3116.8133 4857.6676 15267.0797 
-2017.7221 368.3298 808.1909 
-3742.0139 539.7408 1075.6427 
-6501.0582 3796.5514 18128.5947 
-239.6477 8824.6097 36902.6191 
3298.1133 1886.5422 9789.7241 
1444.5449 5143.3527 18681.3339 
-806.8191 1551.8825 7244.9349 
-6585.4978 9208.2441 33387.6205 
189.6985 9.1827 -5564.3954 
4365.5083 49.9949 1011.1330 
3032.8928 1396.7962 -1225.9434 
-3396.6857 8449.1378 34519.8949 
4341.4611 9600.0408 41738.7245 
-617.3364 10000.0000 42070.0366 
-6047.1620 980.5122 6621.0808 
3146.8952 9600.0408 36855.9691 
-2761.1133 82.6446 2200.3322 
-3151.5082 1396.7962 7899.0935 
-2052.2091 7028.8746 35777.0311 
-1195.1919 8081.8284 36939.0180 
5879.4662 539.7408 4361.4825 
8.3130 2253.8516 8841.5494 
-1397.4438 368.3298 2462.5292 
2366.8367 1111.1111 -1691.0037 
432.4360 229.5684 3591.5829 
-7562.8433 3086.4198 10264.3304 
6129.0085 49.9949 -946.7518 
-1343.6891 1715.1311 7178.9392 
3026.2527 3314.9679 16875.0846 
3570.0206 7722.6814 30381.3352 
-712.8179 637.6900 124.4842 
1078.6305 1715.1311 5920.3309 
-1453.1616 1551.8825 5272.4450 
-1434.3787 5739.2103 25361.1261 
-716.3921 4857.6676 19618.3415 
44.4809 4049.5868 18359.1372 
51.6091 6049.3827 23887.8394 
5108.1416 5739.2103 26817.3793 
-74.9746 2449.7500 14704.8581 
-5316.0257 4310.7846 23072.0422 
-5203.8954 2066.1157 3613.7864 
218.9174 4580.1449 16513.6385 
3459.9065 7371.6968 35397.2523 
-68.7201 6367.7176 25510.4136 
2115.4175 3796.5514 15879.4036 
798.6352 3551.6784 14705.5901 
-54.9642 5437.2003 21958.7283 
