2 100
12989.4179 294.8679 13410.4599 
-50.7689 6049.3827 45981.0811 
-4333.0480 9.1827 3549.7092 
3348.2086 4049.5868 38581.9862 
-11609.6183 2653.8108 27132.9649 
731.0757 10000.0000 90906.7989 
5724.2206 25.5076 -4665.2750 
-1030.7485 1249.8725 11759.2403 
-4186.4614 25.5076 7222.5046 
-912.7024 6694.2149 63069.6891 
5499.0593 3551.6784 16676.6163 
-6718.5902 6049.3827 52714.5411 
-6043.1324 4857.6676 30745.7285 
6721.7683 8449.1378 87380.5910 
-4156.0846 2066.1157 14596.4992 
-5347.5256 6694.2149 76075.4350 
-1736.6007 368.3298 3712.3213 
-2907.1386 2449.7500 25081.1603 
7182.8242 3314.9679 22595.5784 
-6592.5040 9600.0408 85515.1533 
6283.5775 4310.7846 36153.1074 
13579.7566 637.6900 15380.0161 
-8450.0298 5437.2003 48760.9258 
10482.3897 49.9949 -2820.6799 
-2082.2663 980.5122 8293.8290 
-4971.1153 1886.5422 12925.4063 
-3563.2923 539.7408 -6648.7012 
-1168.2952 7722.6814 68748.5799 
-5341.9129 1.0203 -2661.5433 
-2188.5060 7371.6968 61393.5490 
-4598.0821 8081.8284 81622.3173 
-5761.7229 1.0203 1414.2000 
5663.8082 1551.8825 29616.1149 
13862.7931 449.9541 6918.9307 
-803.9492 5143.3527 41730.5494 
1839.2670 3796.5514 39406.8295 
4514.6304 4857.6676 44466.0712 
3478.8213 1715.1311 4318.5618 
-12295.1824 1551.8825 14049.5711 
6534.5368 82.6446 -11146.1610 
9215.4822 294.8679 -7669.8051 
-578.7885 2866.0341 19903.9902 
15399.6639 8081.8284 68961.7283 
-1281.3137 7028.8746 78435.5107 
16531.2247 82.6446 -2977.5000 
-3748.0518 5739.2103 49180.6525 
-812.8011 858.0757 7694.8907 
9833.2445 8824.6097 70728.8887 
-11343.4533 1715.1311 5312.2798 
-8953.2925 4310.7846 45370.4068 
-10959.9004 7722.6814 62283.5087 
2425.6000 229.5684 -10614.0665 
-8339.5930 172.4314 3678.3431 
-3373.1009 5437.2003 51037.2861 
13696.8302 8449.1378 72967.9843 
-9116.2288 2253.8516 5509.6322 
6771.4604 5739.2103 48119.0038 
7868.8808 8824.6097 88119.0349 
-7232.7585 123.4568 3895.8572 
10072.2550 743.8017 -2557.2138 
985.6272 6367.7176 65356.2599 
-13975.0617 980.5122 12195.3381 
-2435.3648 2866.0341 22658.5756 
5451.6068 229.5684 -2305.8474 
-6917.3304 5143.3527 43565.3622 
6239.2478 3086.4198 22019.2307 
1208.2747 4580.1449 25806.7485 
-6412.0201 123.4568 10069.3895 
5395.1414 743.8017 7543.0229 
-4312.1497 49.9949 -13779.9678 
-227.6022 2449.7500 30305.7705 
9526.8409 1111.1111 18218.8269 
3036.2652 449.9541 -8646.3493 
9754.8504 3551.6784 22367.9954 
-2393.1597 9.1827 -9208.4690 
-3934.5604 1249.8725 -5983.3653 
26.2135 3314.9679 30668.4780 
3298.7712 637.6900 -2292.2307 
1298.1326 2253.8516 20946.4492 
-5877.4162 1886.5422 17301.5498 
-3601.3514 3086.4198 38212.3293 
-325.5705 1396.7962 12858.2350 
58.6523 1111.1111 11170.8510 
11565.8839 2653.8108 24022.7375 
-299.6946 6367.7176 58118.5675 
4270.3910 7028.8746 59106.0488 
3380.5783 4049.5868 33667.1169 
-667.7721 2066.1157 18468.4785 
15515.5494 9208.2441 79688.0933 
3717.9982 1396.7962 14683.1081 
-2465.2736 368.3298 -8580.0865 
-13237.6839 9600.0408 88117.4145 
10135.1583 3796.5514 26440.5661 
1758.9944 4580.1449 51747.1211 
-3940.0247 539.7408 -887.0329 
-1856.5718 7371.6968 70519.8854 
-1699.4288 858.0757 -1894.9250 
-2685.5969 172.4314 -3131.3979 
4319.8955 10000.0000 96369.3349 
6706.2022 9208.2441 71400.8469 
