2 100
-11157.2976 294.8679 -3874.7981 
-7610.6832 3551.6784 13902.4835 
-1028.6387 1551.8825 -2517.9551 
-1648.6757 49.9949 1052.9596 
439.5204 539.7408 -3194.8563 
-3712.9317 9600.0408 64788.2708 
-554.5270 5437.2003 42235.7986 
-2278.7891 6694.2149 46991.5760 
988.0630 2866.0341 32599.3666 
-2593.6875 4857.6676 33444.7757 
-1303.7221 6049.3827 42448.3739 
-10787.6934 743.8017 2039.6140 
-13244.3938 8449.1378 58164.7097 
217.0413 4857.6676 27796.8090 
-3371.8784 2253.8516 26519.1108 
-5352.4165 229.5684 4531.9874 
1478.8868 858.0757 2829.6046 
216.6660 6367.7176 41664.0486 
269.7700 4580.1449 31935.1003 
5493.0554 2866.0341 7452.9808 
-4649.9853 5739.2103 43854.2022 
-6348.6831 1886.5422 11558.2891 
13064.9694 8824.6097 65282.5013 
-8923.4539 449.9541 2119.0179 
10007.5396 6367.7176 51361.7438 
8399.8932 8824.6097 71280.9891 
1926.2229 49.9949 5012.7717 
64.4572 539.7408 3468.3312 
4373.5723 123.4568 7622.7361 
164.2683 82.6446 -5858.6271 
-11218.0582 7028.8746 52528.2881 
1013.0635 9208.2441 62463.1148 
815.8446 3796.5514 31768.6456 
-2357.1376 1715.1311 1113.3635 
-8587.6455 2449.7500 10539.8467 
4193.2103 3551.6784 20049.0520 
-856.0848 7722.6814 53163.4895 
-1630.5510 2066.1157 19054.3378 
-5317.3644 858.0757 15478.1790 
8450.1777 9208.2441 73574.3536 
-2897.7972 1.0203 -551.0837 
-5138.5629 3314.9679 27554.0492 
4230.7784 1886.5422 8338.0803 
-943.8354 2653.8108 18818.6421 
-6584.3474 1715.1311 20046.3407 
-13092.5203 5437.2003 37106.7132 
970.1264 5739.2103 49749.0790 
12964.7787 637.6900 3824.1244 
8047.8427 980.5122 1873.4305 
-355.6803 1249.8725 10621.0965 
-814.1597 2653.8108 18033.0326 
-411.1890 368.3298 6140.4852 
65.3855 7028.8746 49124.5377 
-993.8862 1396.7962 133.5677 
-5359.9809 8081.8284 60369.8154 
822.3294 6049.3827 41726.9167 
1989.3014 4310.7846 26733.1421 
-8385.3275 5143.3527 30849.2972 
75.7325 368.3298 2265.3414 
-2462.3081 4310.7846 34322.1763 
-8029.2713 1551.8825 2125.1584 
4807.6960 172.4314 -2334.4784 
-190.1782 1111.1111 8228.3654 
-1847.9420 3796.5514 25882.1847 
2933.7491 229.5684 -3049.3944 
-530.2809 8449.1378 59722.6611 
1931.9036 1396.7962 19397.8430 
2417.3847 9.1827 -885.7601 
-2766.0326 3086.4198 22198.3846 
993.0398 10000.0000 76690.6088 
-11670.4080 10000.0000 65145.3297 
-1410.9768 637.6900 4353.3556 
5896.7113 8081.8284 51081.1513 
-621.0604 1111.1111 13720.4010 
-9320.7278 4049.5868 29945.9321 
-337.1858 449.9541 -1556.1533 
4839.2197 1.0203 -12514.0800 
-4990.3372 743.8017 6141.7316 
-2244.7749 4580.1449 30384.0446 
-178.2310 6694.2149 54442.6122 
-3341.2600 7722.6814 54861.1005 
8744.7331 172.4314 7617.7064 
-2362.3446 980.5122 17629.9340 
11180.0118 25.5076 -7373.7475 
544.4147 5143.3527 33750.5343 
-6328.9876 7371.6968 61975.0193 
7575.0672 7371.6968 57119.0709 
-11568.0276 82.6446 706.9816 
6900.1778 9.1827 -11115.2554 
-799.1980 25.5076 5108.0238 
10579.4255 3086.4198 29998.8887 
625.9205 3314.9679 34142.8695 
2284.2433 294.8679 -4075.4613 
8198.7385 123.4568 1127.4171 
4020.9584 9600.0408 69857.5927 
7884.0241 2253.8516 18613.6812 
-9024.1753 2449.7500 10561.7530 
-5485.0334 4049.5868 34200.2471 
-10873.3595 1249.8725 15759.7356 
1285.5561 2066.1157 15013.8779 
