2 100
3146.9577 5739.2103 47219.6699 
-5567.6344 4580.1449 41207.3414 
-6031.2026 5143.3527 32110.9848 
9411.9017 9.1827 -10199.8772 
-1861.5671 3086.4198 25780.1195 
-99.4738 8824.6097 70403.7715 
-2296.8542 368.3298 12207.5541 
2713.9857 5437.2003 47339.2741 
7355.0031 5143.3527 37054.5643 
458.3647 9600.0408 80513.2859 
-3645.5253 229.5684 2273.0623 
8601.6007 2253.8516 20020.2544 
791.3259 25.5076 -1182.9874 
-5389.6473 2449.7500 21987.8586 
896.7535 294.8679 12652.5667 
-3922.8127 6367.7176 41175.6543 
-8982.4723 6694.2149 50833.2172 
-866.2638 8081.8284 75337.5317 
2411.0964 9600.0408 72392.8314 
4299.5322 6694.2149 57026.9868 
1616.8183 637.6900 8173.5322 
-6888.5824 294.8679 10406.1975 
-7995.1219 123.4568 7100.9706 
10650.2304 7371.6968 52185.1343 
-3241.7971 3551.6784 29910.0029 
11001.8584 1396.7962 6598.0690 
-2684.9498 449.9541 17065.2123 
2592.2538 1249.8725 -1488.0466 
-7815.2937 1396.7962 24477.2477 
1260.0138 980.5122 -1701.5999 
-5291.6515 8824.6097 70530.9684 
1094.3658 82.6446 9656.6882 
-3606.9445 1886.5422 11619.1485 
1076.3015 3086.4198 23245.4523 
1462.0826 2866.0341 20193.9208 
-8436.6710 7028.8746 63215.8207 
14046.7600 368.3298 3858.7537 
-4182.0748 10000.0000 91108.7329 
5271.1660 1.0203 7186.8152 
-3033.5926 8449.1378 72914.0713 
-3223.7852 1715.1311 9993.6432 
-2345.0738 123.4568 12461.3434 
-3892.4595 9208.2441 81470.4841 
-2021.9254 3314.9679 29818.0491 
2439.9065 1886.5422 18787.5894 
-1804.1615 2449.7500 12328.0735 
-9270.6045 1249.8725 12843.6065 
6732.7497 539.7408 8292.1275 
13352.9296 8081.8284 65501.6670 
6672.7757 1.0203 4363.0517 
3960.5163 3551.6784 31089.3792 
1551.3369 2066.1157 3007.0798 
4103.3187 2253.8516 9799.1929 
-11740.9916 25.5076 -4408.8315 
-15512.5812 5739.2103 48658.8556 
11473.1147 9208.2441 66929.2133 
-1792.4761 1111.1111 3518.0176 
-465.7930 2066.1157 16579.7427 
871.9193 82.6446 754.7919 
15865.5392 172.4314 246.4698 
-4697.7748 743.8017 -4134.4955 
10584.3882 9.1827 1591.8933 
12343.5410 49.9949 7060.7257 
95.5373 858.0757 7320.8332 
3362.4109 1551.8825 -3333.5810 
-3114.4615 4580.1449 31081.6338 
-2560.2121 2866.0341 30410.2643 
8054.8267 229.5684 9137.5254 
162.6041 539.7408 5279.2917 
4364.4141 6049.3827 47392.8913 
-10911.6390 49.9949 5896.4944 
-10927.0955 7722.6814 61480.1943 
-7965.5284 8449.1378 77883.1501 
-1405.9748 449.9541 -11747.5169 
10721.5055 743.8017 -1751.9339 
9967.8939 2653.8108 13057.3712 
-1689.9185 6367.7176 41373.0931 
2072.0536 4857.6676 39954.6108 
2720.1133 7722.6814 46987.2219 
-14465.3167 5437.2003 43867.1436 
5990.2431 4049.5868 21202.6914 
2513.2329 7371.6968 44197.0294 
-6102.3813 858.0757 15319.7827 
-9456.2735 1111.1111 16124.4202 
-629.7139 4310.7846 37246.1859 
1544.9647 3796.5514 29650.5633 
2674.9279 3314.9679 24007.5530 
-1270.2295 980.5122 118.5778 
-12992.6666 3796.5514 37413.9008 
11849.3341 6049.3827 47151.7551 
-8745.9351 4857.6676 44575.1868 
3597.3945 2653.8108 26091.0860 
4100.4106 10000.0000 76147.3662 
-72.0181 4049.5868 29492.2848 
13428.4100 172.4314 9481.1440 
12827.9844 7028.8746 47676.7573 
-5492.7723 637.6900 10559.6793 
-634.5124 1715.1311 16605.4861 
4965.2205 1551.8825 14191.3362 
9676.6045 4310.7846 22295.4274 
