2 100
-941.9331 3551.6784 10318.4471 
3236.3386 7371.6968 22956.2730 
1775.1867 25.5076 1431.5235 
1425.0728 6049.3827 22588.4133 
1395.5354 4049.5868 17199.3918 
-3457.2151 980.5122 5563.6842 
3183.5792 82.6446 444.0059 
-2887.8114 637.6900 2111.4462 
1889.0163 2066.1157 8948.6573 
-603.3656 1396.7962 5402.8238 
1668.4570 3551.6784 11260.7316 
-327.4692 368.3298 2040.1005 
1797.2824 539.7408 1135.6762 
-5416.1719 5143.3527 16157.0860 
-104.7105 6049.3827 17509.5322 
2034.7725 2253.8516 10190.1816 
-1287.8043 123.4568 2340.0751 
82.0539 294.8679 2628.4757 
1006.1587 743.8017 3360.8260 
4937.0954 1551.8825 4596.6352 
4331.9330 8824.6097 28662.3598 
5087.4252 4310.7846 10743.8380 
-2830.9595 3796.5514 13233.4933 
3730.3067 229.5684 5129.3078 
886.1238 980.5122 -2514.8565 
-209.6698 3314.9679 10174.9755 
2015.1811 3086.4198 12131.6989 
1219.9282 5143.3527 12937.7949 
-1732.6370 1249.8725 8296.2115 
3758.9008 1715.1311 6553.4317 
438.2996 368.3298 5908.1826 
1743.6034 172.4314 586.4631 
-3046.8168 10000.0000 30369.8655 
4116.6116 1886.5422 5031.8045 
288.7108 2653.8108 14173.0651 
2158.3883 6694.2149 18425.9382 
526.1760 9.1827 4112.2779 
438.2221 7371.6968 20883.2114 
-1971.8498 7722.6814 26900.3076 
-2529.6415 8824.6097 27781.6793 
4720.2244 1886.5422 5838.1085 
4437.9352 449.9541 3412.7994 
-4594.1253 4857.6676 16820.6340 
5461.3074 1.0203 -863.2424 
-1121.0963 7028.8746 18454.5639 
671.7088 5437.2003 17158.7514 
-2335.5813 1249.8725 1271.7950 
3330.7747 1.0203 -1508.2304 
5156.3369 3796.5514 11650.1692 
-1506.6552 4049.5868 11435.7546 
5655.6723 1396.7962 4457.7118 
-1184.7080 6367.7176 17533.5531 
4422.7872 6694.2149 20429.8337 
1584.8095 637.6900 7403.6227 
-623.3175 82.6446 -2114.5187 
1402.8137 2866.0341 8702.1905 
1585.5159 8449.1378 22969.9756 
-1074.6707 9208.2441 25031.2618 
1221.0324 49.9949 -146.8363 
-1255.5823 858.0757 4483.7111 
1416.8481 123.4568 3207.9271 
3453.8367 449.9541 -241.1112 
549.1312 2653.8108 7767.7897 
3142.2059 8081.8284 23027.9673 
1178.7623 2253.8516 4286.6335 
-371.6759 5739.2103 13146.2268 
1543.3590 49.9949 3956.3430 
-1174.5088 25.5076 4559.0351 
3127.0736 172.4314 -1170.5424 
-1447.1152 9600.0408 31483.8363 
-128.0264 9600.0408 28019.6891 
693.7880 4310.7846 11607.8744 
4148.7758 229.5684 508.7679 
-3615.4862 6367.7176 16458.3632 
5918.5901 4580.1449 14019.6025 
4423.8304 858.0757 3364.3146 
4822.5979 2449.7500 7975.9702 
-2723.7920 3314.9679 10113.1145 
-2474.6536 10000.0000 33449.4773 
249.4587 8081.8284 24426.5451 
-1636.6205 1111.1111 -1834.6319 
3470.8550 1715.1311 1375.1711 
-906.3104 8449.1378 28185.7750 
70.0510 3086.4198 7969.3757 
-1525.7593 1551.8825 1267.5089 
-1166.6028 7028.8746 24195.6508 
-3321.2962 1111.1111 7980.7569 
-2462.1844 743.8017 1669.1925 
950.9096 2066.1157 4063.7268 
-5054.0013 539.7408 3205.0789 
-3163.9609 4857.6676 19442.3708 
-609.2163 294.8679 687.7330 
-3252.4635 2449.7500 10112.7152 
-5590.8335 2866.0341 7951.8486 
4011.8757 5437.2003 16495.0483 
-3101.6353 4580.1449 12365.0089 
-3146.5868 5739.2103 15598.9823 
581.6789 9208.2441 29949.5266 
-1639.1237 7722.6814 22744.2666 
-2745.0324 9.1827 2272.3605 
