2 100
-437.1461 4857.6676 18510.0495 
821.4189 3551.6784 10152.9377 
-3115.3045 7028.8746 24733.2937 
-2163.1644 25.5076 5504.6843 
-1049.9174 4310.7846 15366.4313 
4412.0754 49.9949 -164.9586 
-455.8114 7371.6968 23037.8522 
373.8605 4049.5868 12433.4182 
2791.7295 10000.0000 32070.3844 
2942.7497 1396.7962 -617.8160 
-237.1875 5739.2103 16233.7550 
539.3610 6694.2149 19817.0909 
-5706.0565 1551.8825 5840.4317 
-2655.4720 1249.8725 5287.2706 
2546.3148 1886.5422 7241.0096 
21.3804 1249.8725 3719.5800 
-736.0522 637.6900 1012.6273 
-1405.1370 637.6900 24.8913 
-4511.3654 6367.7176 22864.8844 
-1446.2196 5437.2003 13154.9748 
3300.1491 449.9541 974.8212 
4152.6112 8824.6097 29767.2720 
1861.8226 1396.7962 4885.0406 
-3340.8617 2253.8516 8891.1739 
3048.9031 9600.0408 33674.8262 
-114.5879 743.8017 3833.7295 
2075.3601 368.3298 4797.2738 
-747.5125 368.3298 -514.4056 
2446.6019 7722.6814 21015.8002 
-2032.6195 1.0203 4591.9024 
3346.6524 7371.6968 23909.5084 
-665.9149 4049.5868 16989.5506 
1208.9086 3796.5514 14145.6074 
-2848.0368 1111.1111 4621.0331 
648.4921 1715.1311 6372.9679 
405.7483 2066.1157 8594.8531 
132.3334 743.8017 -1045.2343 
-940.2854 8081.8284 22704.8810 
1698.4442 2866.0341 10436.0333 
2382.3643 5143.3527 15050.0657 
-2936.2221 2253.8516 6796.2767 
-1640.6676 9600.0408 28489.4159 
-4989.0748 5143.3527 18195.8982 
-1195.4339 172.4314 4054.9287 
1669.9825 229.5684 -2487.7774 
3966.1586 82.6446 3287.0769 
3964.6740 9208.2441 27700.8853 
-1589.9127 2653.8108 8642.4097 
923.8845 3314.9679 10656.8071 
3475.0239 2449.7500 8600.8847 
-136.8182 4310.7846 11566.2807 
-2044.2626 858.0757 6420.7404 
-391.7588 3086.4198 3948.5345 
4031.2279 5437.2003 13996.9423 
-182.4704 25.5076 -1480.3395 
4053.4354 6367.7176 16589.5347 
-2297.4781 3796.5514 16856.8124 
-1899.1750 123.4568 -3412.1750 
18.3858 980.5122 2930.7967 
-4500.4473 1715.1311 8658.6386 
3774.8251 8824.6097 25597.1885 
161.5517 6694.2149 15025.1832 
2855.8385 172.4314 -1149.3305 
-1377.4697 5739.2103 19074.9611 
110.4585 2653.8108 7805.6226 
-1335.8217 980.5122 4439.6970 
-4731.1752 3551.6784 9584.6048 
1659.0984 8449.1378 22564.1206 
2001.4358 82.6446 4230.1711 
-818.1735 539.7408 2580.3149 
1341.5146 294.8679 4777.7533 
326.5758 8449.1378 26434.1706 
5184.6308 229.5684 2083.3472 
-1514.3383 449.9541 2406.3892 
5029.6475 8081.8284 23594.8213 
974.5153 4580.1449 8370.1221 
175.8850 7722.6814 23611.3854 
-3803.3746 294.8679 3246.2152 
-2558.8966 3314.9679 13670.4098 
2404.2631 2449.7500 11209.0091 
2580.9500 2866.0341 9331.8684 
107.8654 1886.5422 3881.8939 
-1828.8423 6049.3827 17412.6572 
-1027.0515 1.0203 -937.7857 
-252.3226 539.7408 2424.8722 
-228.2250 9.1827 253.4819 
-2188.4020 4580.1449 13898.0376 
-4316.2419 858.0757 2741.9256 
-4981.0705 123.4568 3720.0588 
-1741.8824 3086.4198 11606.8836 
2747.4178 4857.6676 19601.4001 
2413.3328 9.1827 -1.1832 
-41.2151 10000.0000 30052.1932 
1893.7414 1551.8825 3091.7488 
-1085.1009 7028.8746 21071.8644 
-1640.4309 49.9949 2687.0442 
940.6574 1111.1111 3031.4453 
398.6152 6049.3827 20094.3822 
1193.4080 2066.1157 6522.0088 
-96.5884 9208.2441 27624.6433 
