2 100
-13582.0643 1396.7962 3615.1025 
489.5267 637.6900 4570.8972 
6533.4235 1886.5422 11013.2536 
5736.7480 10000.0000 109422.9737 
17138.4096 1396.7962 24202.4739 
18948.8404 1551.8825 10198.3832 
-11986.2742 229.5684 16609.6968 
-119.5536 6049.3827 73343.7086 
-8842.6946 6367.7176 65525.8502 
-11912.6797 7371.6968 62418.9653 
-8331.6998 123.4568 -6175.7845 
15864.6661 82.6446 12943.7940 
470.1997 5143.3527 56986.2387 
-221.1278 858.0757 7973.0338 
-9669.9981 8449.1378 87292.4765 
-1099.4381 2066.1157 9243.5678 
-3290.2008 449.9541 3172.6237 
-4615.3057 4310.7846 44235.4036 
-6897.0595 2866.0341 21215.5763 
8502.4251 25.5076 9341.4228 
-3610.9219 2653.8108 21666.9473 
1287.5520 7722.6814 63966.0592 
-101.6551 7371.6968 72953.0073 
7426.1521 980.5122 19578.1780 
12588.8142 9.1827 10090.0776 
-639.4164 3551.6784 34697.3686 
7890.0766 9600.0408 83901.9267 
11173.9528 4580.1449 45300.9492 
8135.7482 5437.2003 63864.0917 
-16069.0456 637.6900 -4438.4695 
-1444.6195 3086.4198 27368.5622 
-8102.6936 8824.6097 76526.2491 
-6138.8360 2066.1157 10733.2422 
-2915.4114 9.1827 5137.3876 
-15526.4262 8449.1378 76721.7219 
2010.0533 3796.5514 42977.6221 
2789.6030 172.4314 7560.0179 
3633.6182 1.0203 -4460.8284 
-14647.7748 743.8017 15940.9026 
562.3934 4580.1449 31816.5531 
-2953.9988 4857.6676 35700.8812 
8444.1277 2253.8516 19581.6683 
-5373.4037 1715.1311 17474.1158 
-10367.3291 9600.0408 110615.1471 
1941.9887 539.7408 11831.5324 
14582.1157 539.7408 -7903.1919 
-11606.2867 6694.2149 75479.4095 
13027.3360 2449.7500 21447.6266 
5886.2825 5739.2103 50574.9753 
-6491.7455 743.8017 -1942.6535 
8272.6720 1.0203 -5333.3958 
1552.1418 5143.3527 68559.7871 
165.1630 3314.9679 47827.6968 
-807.9215 2253.8516 23295.6998 
6483.2188 294.8679 -3520.2679 
-388.6602 9208.2441 93332.9573 
6600.1849 7722.6814 76215.5439 
18579.4198 5437.2003 50709.4720 
13959.0330 82.6446 195.4863 
9984.2240 980.5122 7159.0310 
14745.3069 6694.2149 60674.5762 
15186.5840 2449.7500 14883.8822 
2661.3936 1551.8825 30941.2675 
370.0823 7028.8746 79514.3741 
-4826.6475 172.4314 2794.5201 
-3940.2579 1249.8725 22617.9138 
3763.0035 368.3298 9910.6552 
9987.3457 49.9949 -1837.1895 
-6227.2619 9208.2441 81489.7491 
-1274.0669 449.9541 -13524.6656 
1307.7652 49.9949 4489.0141 
-4959.5219 858.0757 -2027.8255 
13139.9173 4049.5868 30513.0576 
567.8123 8081.8284 66252.7775 
1557.2799 4857.6676 42861.8644 
9999.4842 1715.1311 19759.4018 
-7113.6575 3314.9679 30968.4974 
-11982.9892 7028.8746 79568.7831 
13673.3645 8081.8284 72287.5707 
-13070.0478 123.4568 5750.8798 
231.8700 6049.3827 57219.4396 
720.2959 10000.0000 98818.7814 
2044.6209 1886.5422 17755.1831 
14073.3165 229.5684 -6130.5867 
-4965.0014 1111.1111 17966.7368 
-1720.7876 368.3298 -4345.4227 
-2581.4253 3086.4198 31326.1351 
-7335.5100 2653.8108 28899.0435 
-2555.1738 4049.5868 43112.1381 
-405.3641 2866.0341 24783.2001 
238.4950 294.8679 3164.2695 
523.1788 1111.1111 11110.7034 
-6140.0903 3796.5514 37446.8097 
1218.5724 3551.6784 45292.4551 
684.4534 1249.8725 12820.4705 
-17511.3911 25.5076 -5486.2542 
727.4457 8824.6097 89371.8147 
-9132.6639 6367.7176 80108.5155 
8627.0859 4310.7846 52976.4327 
7342.3231 5739.2103 73799.2924 
