2 100
11355.5880 9.1827 8500.0990 
807.1647 1715.1311 10437.9525 
-5139.5648 4049.5868 29394.4711 
-1234.4709 980.5122 14277.3411 
1958.0185 368.3298 1281.6667 
-12319.8663 858.0757 -625.9981 
-223.9261 1249.8725 10231.7599 
-8928.2854 1396.7962 14833.5456 
-11039.5932 6694.2149 47822.0926 
-2093.4814 4049.5868 35193.6052 
7926.1472 9208.2441 77487.3572 
-1489.2802 4310.7846 20531.2687 
2352.5261 6694.2149 55192.5048 
-2322.9983 123.4568 8218.3591 
-4683.5390 294.8679 10290.1407 
-7057.7841 49.9949 14223.5500 
-4947.6626 7371.6968 59134.6211 
-334.0406 2449.7500 27024.3299 
-8159.6251 3086.4198 30256.7235 
866.7485 5739.2103 45398.4818 
-509.9432 82.6446 -3780.4432 
-6799.6604 82.6446 -1727.6602 
-4246.9484 2066.1157 22089.8068 
4581.4220 172.4314 4329.3045 
-4785.5280 25.5076 -10371.9261 
7086.4579 49.9949 2842.6203 
3960.9061 3796.5514 34762.4489 
-11391.5112 1551.8825 7185.0151 
9331.7025 4580.1449 28871.5649 
5287.8722 368.3298 -11655.2781 
-2277.9971 8081.8284 63987.5803 
-2277.8303 6049.3827 43020.3469 
11544.5033 9.1827 10829.9535 
12569.3226 1715.1311 8364.3803 
1496.2810 229.5684 1729.8468 
-5104.6801 5143.3527 45620.0239 
3878.9643 3314.9679 22352.4998 
-5141.9538 5739.2103 49345.5017 
-183.1746 2253.8516 18060.6007 
-6486.8865 7028.8746 65578.7188 
-1022.9171 10000.0000 88112.3678 
-4363.2928 7028.8746 55417.9160 
-12351.0259 449.9541 3970.1169 
9212.7817 743.8017 10873.4926 
-6078.5045 3796.5514 24418.8112 
9931.2904 123.4568 7260.9829 
-12484.7802 539.7408 3852.2489 
-1870.1483 980.5122 13536.9496 
1381.2616 7722.6814 64809.3569 
-10751.5073 1249.8725 15702.9964 
1250.8479 9600.0408 77456.2717 
7897.7642 2866.0341 10105.6084 
-8617.8253 7722.6814 54572.4750 
6967.5847 3086.4198 27274.4940 
-2437.2399 1111.1111 3882.9263 
8327.0707 8449.1378 63964.5802 
-6757.8618 1886.5422 17379.2201 
2976.5152 294.8679 -5566.3336 
3249.2389 5143.3527 43533.8313 
-7700.2499 4857.6676 32466.0130 
-4158.4065 1.0203 8731.7584 
11881.7225 6367.7176 40481.0662 
-9404.8283 9600.0408 82328.7290 
-5908.2920 3314.9679 18002.8049 
1396.3594 2066.1157 17334.6456 
-1707.6346 2653.8108 21829.5960 
8989.2324 1886.5422 27872.0332 
-7040.2176 8081.8284 63899.7595 
8964.9623 2866.0341 24667.1914 
10100.9277 4580.1449 28383.5865 
4381.4274 2449.7500 11162.8890 
4317.5763 10000.0000 76053.3767 
-12100.6769 8824.6097 67886.9027 
-1316.9867 743.8017 10953.5545 
11033.8116 6049.3827 58676.8764 
2931.0770 9208.2441 80914.4768 
-3194.4542 5437.2003 48524.0846 
-7967.8514 1551.8825 25778.2783 
-1709.4713 4310.7846 39460.9568 
434.3923 3551.6784 28472.3814 
663.1565 539.7408 820.2583 
584.4989 172.4314 3288.3895 
-5473.8809 25.5076 8530.2072 
3018.6957 229.5684 10667.5269 
-2423.6806 637.6900 10107.0698 
6143.9784 449.9541 -2052.3355 
859.5727 1396.7962 23805.4301 
6465.8255 5437.2003 45666.2649 
-1344.4958 1111.1111 2696.8401 
387.4822 8824.6097 69367.8928 
-104.1817 6367.7176 50949.2088 
6833.9772 2253.8516 13254.8063 
-3069.0586 637.6900 -1244.4864 
-9243.5426 1.0203 -5336.9752 
-5537.0038 7371.6968 46159.6252 
-5696.3981 3551.6784 23528.3712 
-10883.3362 858.0757 -4174.3845 
11350.3809 2653.8108 15123.1534 
10591.5488 8449.1378 63588.4540 
-7295.9380 4857.6676 43145.0358 
