2 100
-7514.9858 4857.6676 29391.7701 
-635.1869 2253.8516 19705.0749 
773.9478 1886.5422 10707.7072 
-4535.4750 743.8017 -6714.8660 
1145.4079 858.0757 941.5155 
2743.5828 980.5122 7372.8902 
9358.2887 539.7408 1203.6436 
110.2902 2449.7500 2628.0264 
7708.3549 1249.8725 5772.6949 
8979.8381 6694.2149 39276.5294 
-6600.7814 9208.2441 63249.4433 
-141.0420 3314.9679 11526.6281 
-4731.5351 980.5122 7192.7746 
17.0180 2866.0341 10552.2155 
5176.1011 1886.5422 15544.0543 
-1895.0472 5437.2003 29329.1881 
-33.0209 4049.5868 24678.1659 
-3083.6992 6367.7176 41604.5605 
-314.8867 229.5684 1081.2589 
-2172.2545 1111.1111 6208.1829 
5785.1066 858.0757 6109.3082 
9338.0379 449.9541 6514.4388 
4869.4258 10000.0000 67472.7011 
958.1550 539.7408 -2892.8706 
4654.6588 4580.1449 25850.7480 
-4729.2782 9600.0408 52007.0944 
-6825.0204 3551.6784 27508.4048 
-5809.6742 2653.8108 15447.3369 
7978.6661 1111.1111 5569.4095 
-5908.2758 368.3298 4850.6208 
10254.4712 1396.7962 3600.3716 
5461.3822 9.1827 -1259.2088 
-10862.2413 49.9949 1859.5431 
-975.8023 8824.6097 50674.0703 
616.5387 5739.2103 34093.9431 
3766.2810 25.5076 2346.6798 
1869.5978 123.4568 8375.4550 
-7260.8775 1715.1311 14476.3318 
-2459.8405 7028.8746 40169.1458 
-532.8346 1249.8725 13190.2030 
9726.9653 6367.7176 41334.9966 
-6136.8751 6694.2149 41532.6491 
2380.9035 2066.1157 20358.1676 
4617.4185 7371.6968 47645.3950 
3122.5504 1715.1311 6471.3703 
-11703.8022 1551.8825 7609.1882 
7275.1968 3796.5514 26095.0355 
2163.1375 10000.0000 61370.4309 
3918.2775 7371.6968 45352.8028 
-3125.2362 4580.1449 19612.4360 
-5530.5503 4310.7846 29467.8499 
3132.8284 5437.2003 42194.3507 
-170.1423 1.0203 -1805.3443 
1148.7456 229.5684 11586.3697 
1417.1125 172.4314 -1634.7252 
-9685.1928 5143.3527 35810.4916 
-4290.4192 82.6446 -1746.9320 
-4529.3840 1.0203 6018.1928 
-5254.5649 172.4314 -3100.3272 
5634.1421 49.9949 694.5817 
1550.6822 3314.9679 19034.4548 
3943.2391 8081.8284 44417.3893 
-787.2364 743.8017 1631.3022 
892.1540 8449.1378 50745.3372 
1824.6473 9208.2441 51028.1232 
5686.2790 1396.7962 15412.4081 
-11475.4735 5143.3527 33104.2812 
-2319.6978 8449.1378 48049.6720 
3413.8392 4310.7846 22521.2197 
994.8850 4049.5868 15268.6069 
-8345.9934 123.4568 -702.5677 
-4687.8892 8824.6097 61640.3857 
11388.4719 9600.0408 58771.6152 
3228.9643 8081.8284 55896.6381 
-2905.0239 2653.8108 17175.1927 
-5172.7886 7722.6814 48922.1878 
2752.3258 1551.8825 4089.0024 
-2257.8182 25.5076 4400.7733 
-57.5046 2066.1157 13475.2854 
3017.6521 3551.6784 23782.8488 
-1717.8298 449.9541 8912.7902 
1520.1811 2449.7500 17751.4452 
7133.2916 637.6900 -2815.6415 
6228.7581 82.6446 -1212.5591 
957.4014 3796.5514 23382.1955 
5993.0083 9.1827 8529.9152 
-6899.8643 7028.8746 46830.9161 
-10686.4966 294.8679 5295.9091 
-355.5452 2866.0341 17236.2034 
-1935.8179 4857.6676 37314.1087 
-865.7089 3086.4198 18174.6411 
-5143.4661 2253.8516 9921.5881 
385.8725 637.6900 -1205.3277 
-762.0221 6049.3827 36775.7649 
329.7857 3086.4198 19754.8737 
-9092.9417 7722.6814 49502.5190 
-214.0628 5739.2103 34002.6410 
-4935.3460 368.3298 -6506.2602 
471.4381 6049.3827 37457.3255 
191.4574 294.8679 2176.5261 
